"1 _ 1",,,"1 _ 2",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
,,,"33,4","0,3671646","166,7815","33,4","0,401179","166,7814","33,4","0,4700025","166,7811","33,4","0,4671415","166,7811","33,4","0,3563563","166,7814","33,4","0,3019969","166,7813","33,4","0,3919601","166,7815",,,
,,,"33,41","0,3639857","166,8315","33,41","0,4022916","166,8313","33,41","0,4747709","166,8313","33,41","0,4695257","166,831","33,41","0,3579458","166,8315","33,41","0,3019969","166,8314","33,41","0,3889402","166,8314",,,
,,,"33,42","0,3638268","166,8813","33,42","0,4003843","166,8811","33,42","0,4793803","166,8813","33,42","0,4723867","166,8813","33,42","0,3616015","166,8814","33,42","0,3035863","166,8813","33,42","0,386556","166,8813",,,
,,,"33,43","0,3654162","166,9314","33,43","0,4000664","166,9314","33,43","0,4787445","166,9311","33,43","0,468413","166,9313","33,43","0,3654162","166,9313","33,43","0,3066063","166,9311","33,43","0,3857613","166,9314",,,
,,,"33,44","0,3655752","166,9815","33,44","0,4059474","166,9813","33,44","0,4811287","166,981","33,44","0,4658699","166,9811","33,44","0,369072","166,9814","33,44","0,3091494","166,9813","33,44","0,3848076","166,9814",,,
,,,"33,45","0,3643036","167,0315","33,45","0,4078547","167,0313","33,45","0,4822413","167,0313","33,45","0,4652341","167,0311","33,45","0,3730456","167,0315","33,45","0,3105799","167,0314","33,45","0,383695","167,0313",,,
,,,"33,46","0,363191","167,0814","33,46","0,4064242","167,0813","33,46","0,4782677","167,0813","33,46","0,4588763","167,0813","33,46","0,3746351","167,0814","33,46","0,3094673","167,0811","33,46","0,3844897","167,0811",,,
,,,"33,47","0,3608068","167,1313","33,47","0,409921","167,1314","33,47","0,4769961","167,1311","33,47","0,453949","167,1314","33,47","0,3733635","167,1313","33,47","0,3091494","167,1313","33,47","0,3873507","167,1314",,,
,,,"33,48","0,3560384","167,1815","33,48","0,4103979","167,1814","33,48","0,4746119","167,181","33,48","0,4549026","167,1811","33,48","0,3733635","167,1813","33,48","0,3105799","167,1814","33,48","0,3905296","167,1814",,,
,,,"33,49","0,3511111","167,2315","33,49","0,40706","167,2313","33,49","0,4682541","167,2313","33,49","0,4525185","167,2311","33,49","0,3746351","167,2315","33,49","0,3123283","167,2313","33,49","0,3929138","167,2313",,,
,,,"33,5","0,348409","167,2813","33,5","0,4088084","167,2813","33,5","0,4676183","167,2813","33,5","0,4501343","167,2813","33,5","0,3751119","167,2814","33,5","0,3150304","167,2813","33,5","0,3937086","167,2811",,,
,,,"33,51","0,3480911","167,3313","33,51","0,4119873","167,3313","33,51","0,4700025","167,3311","33,51","0,453949","167,3313","33,51","0,3762245","167,3314","33,51","0,3169378","167,3314","33,51","0,3932317","167,3313",,,
,,,"33,52","0,3465017","167,3815","33,52","0,4115105","167,3813","33,52","0,4668236","167,381","33,52","0,4560153","167,3813","33,52","0,3786087","167,3814","33,52","0,3174146","167,3814","33,52","0,3937086","167,3815",,,
,,,"33,53","0,3436407","167,4314","33,53","0,4146894","167,4314","33,53","0,4671415","167,4311","33,53","0,4564921","167,4311","33,53","0,3821055","167,4315","33,53","0,319322","167,4314","33,53","0,395298","167,4313",,,
,,,"33,54","0,3415743","167,4813","33,54","0,4165967","167,4811","33,54","0,4711151","167,4813","33,54","0,4603068","167,4814","33,54","0,386556","167,4815","33,54","0,3218651","167,4813","33,54","0,3964106","167,4811",,,
,,,"33,55","0,3409386","167,5313","33,55","0,4118284","167,5314","33,55","0,4690488","167,5311","33,55","0,4611015","167,5314","33,55","0,3884633","167,5313","33,55","0,3232956","167,5314","33,55","0,3972054","167,5314",,,
,,,"33,56","0,3409386","167,5814","33,56","0,409921","167,5814","33,56","0,4682541","167,581","33,56","0,4604658","167,5813","33,56","0,3871918","167,5814","33,56","0,3234545","167,5814","33,56","0,3984769","167,5814",,,
,,,"33,57","0,3417333","167,6314","33,57","0,4107157","167,6313","33,57","0,4706383","167,6313","33,57","0,4647573","167,6313","33,57","0,386397","167,6315","33,57","0,3240903","167,6313","33,57","0,401179","167,6314",,,
,,,"33,58","0,3439585","167,6813","33,58","0,4078547","167,6813","33,58","0,4666646","167,6813","33,58","0,4663467","167,6813","33,58","0,3879865","167,6814","33,58","0,325044","167,6813","33,58","0,4035632","167,6813",,,
,,,"33,59","0,3471375","167,7313","33,59","0,4072189","167,7314","33,59","0,4644394","167,7311","33,59","0,4639626","167,7313","33,59","0,3876686","167,7314","33,59","0,3258387","167,7314","33,59","0,4062653","167,7314",,,
,,,"33,6","0,3511111","167,7814","33,6","0,409921","167,7814","33,6","0,4690488","167,781","33,6","0,4644394","167,7813","33,6","0,383695","167,7815","33,6","0,3266335","167,7815","33,6","0,4096031","167,7813",,,
,,,"33,61","0,3555616","167,8314","33,61","0,4080137","167,8313","33,61","0,468413","167,8313","33,61","0,462691","167,8311","33,61","0,3805161","167,8315","33,61","0,3285408","167,8314","33,61","0,4138947","167,8313",,,
,,,"33,62","0,3595352","167,8811","33,62","0,4064242","167,881","33,62","0,4647573","167,8813","33,62","0,4576047","167,8813","33,62","0,3786087","167,8815","33,62","0,3293355","167,8813","33,62","0,4170736","167,8813",,,
,,,"33,63","0,3619194","167,9311","33,63","0,4078547","167,9313","33,63","0,4682541","167,9311","33,63","0,4588763","167,9313","33,63","0,3759066","167,9314","33,63","0,3272692","167,9314","33,63","0,4175504","167,9314",,,
,,,"33,64","0,3623962","167,9814","33,64","0,4043579","167,9813","33,64","0,4715919","167,9813","33,64","0,4618963","167,9813","33,64","0,3722509","167,9815","33,64","0,325044","167,9814","33,64","0,415802","167,9813",,,
,,,"33,65","0,363191","168,0314","33,65","0,4000664","168,0313","33,65","0,4727046","168,0313","33,65","0,4618963","168,0313","33,65","0,3698667","168,0315","33,65","0,3242493","168,0314","33,65","0,4135768","168,0313",,,
,,,"33,66","0,3655752","168,0813","33,66","0,4008611","168,0811","33,66","0,4763603","168,0811","33,66","0,4652341","168,0813","33,66","0,369072","168,0815","33,66","0,322183","168,0813","33,66","0,4123052","168,0811",,,
,,,"33,67","0,3685951","168,131","33,67","0,3991127","168,1313","33,67","0,4763603","168,1311","33,67","0,4682541","168,1313","33,67","0,3695488","168,1314","33,67","0,3169378","168,1314","33,67","0,4111926","168,1314",,,
,,,"33,68","0,3706614","168,1814","33,68","0,3960927","168,1814","33,68","0,4722277","168,1811","33,68","0,4639626","168,1813","33,68","0,371774","168,1814","33,68","0,3105799","168,1814","33,68","0,4091263","168,1815",,,
,,,"33,69","0,3727277","168,2313","33,69","0,3980001","168,2311","33,69","0,4738172","168,2314","33,69","0,4618963","168,2313","33,69","0,3741582","168,2315","33,69","0,3062884","168,2313","33,69","0,4054705","168,2313",,,
,,,"33,7","0,3751119","168,2811","33,7","0,3984769","168,2813","33,7","0,4754066","168,2811","33,7","0,4618963","168,2813","33,7","0,3754298","168,2814","33,7","0,3042221","168,2813","33,7","0,4024506","168,2813",,,
,,,"33,71","0,3767014","168,3313","33,71","0,3972054","168,3314","33,71","0,4734993","168,3311","33,71","0,4555384","168,3313","33,71","0,3767014","168,3314","33,71","0,3012021","168,3313","33,71","0,4024506","168,3314",,,
,,,"33,72","0,3770193","168,3814","33,72","0,4000664","168,3814","33,72","0,4755656","168,3811","33,72","0,4496574","168,3813","33,72","0,3773371","168,3814","33,72","0,2964338","168,3814","33,72","0,40404","168,3814",,,
,,,"33,73","0,3782908","168,4314","33,73","0,4014969","168,4313","33,73","0,4771551","168,4313","33,73","0,4469554","168,4311","33,73","0,3757477","168,4315","33,73","0,2908707","168,4314","33,73","0,4056295","168,4313",,,
,,,"33,74","0,3813108","168,4813","33,74","0,3992716","168,4813","33,74","0,4738172","168,4813","33,74","0,4413923","168,4814","33,74","0,3735224","168,4815","33,74","0,2861023","168,4811","33,74","0,4072189","168,481",,,
,,,"33,75","0,3821055","168,5313","33,75","0,4007021","168,5314","33,75","0,4746119","168,5311","33,75","0,4374186","168,5313","33,75","0,3743172","168,5313","33,75","0,2819697","168,5313","33,75","0,4078547","168,5313",,,
,,,"33,76","0,3794034","168,5815","33,76","0,4000664","168,5815","33,76","0,4763603","168,5811","33,76","0,4390081","168,581","33,76","0,3762245","168,5814","33,76","0,2784729","168,5814","33,76","0,4064242","168,5813",,,
,,,"33,77","0,3749529","168,6314","33,77","0,3980001","168,6313","33,77","0,4734993","168,6313","33,77","0,4364649","168,631","33,77","0,3757477","168,6315","33,77","0,278155","168,6314","33,77","0,4035632","168,6313",,,
,,,"33,78","0,371933","168,6814","33,78","0,4038811","168,6814","33,78","0,4746119","168,6813","33,78","0,4329681","168,6813","33,78","0,3746351","168,6814","33,78","0,281175","168,6813","33,78","0,4008611","168,6811",,,
,,,"33,79","0,3693899","168,7314","33,79","0,4086494","168,7315","33,79","0,4771551","168,7311","33,79","0,4350344","168,7313","33,79","0,3738403","168,7313","33,79","0,2845128","168,7311","33,79","0,3992716","168,7313",,,
,,,"33,8","0,3663699","168,7815","33,8","0,40404","168,7814","33,8","0,4730225","168,7811","33,8","0,4348755","168,7811","33,8","0,3727277","168,7813","33,8","0,2848307","168,7814","33,8","0,3980001","168,7814",,,
,,,"33,81","0,3638268","168,8315","33,81","0,4008611","168,8313","33,81","0,4719099","168,8313","33,81","0,4321734","168,831","33,81","0,371774","168,8315","33,81","0,2851486","168,8313","33,81","0,3959338","168,8313",,,
,,,"33,82","0,3627141","168,8813","33,82","0,4003843","168,8813","33,82","0,4766782","168,8813","33,82","0,4337629","168,8814","33,82","0,371774","168,8815","33,82","0,2880096","168,8813","33,82","0,3935496","168,8813",,,
,,,"33,83","0,3608068","168,9314","33,83","0,3980001","168,9315","33,83","0,4763603","168,9311","33,83","0,4337629","168,9311","33,83","0,371933","168,9313","33,83","0,2923012","168,9313","33,83","0,3919601","168,9314",,,
,,,"33,84","0,3582636","168,9815","33,84","0,4003843","168,9815","33,84","0,4766782","168,9811","33,84","0,4318555","168,9811","33,84","0,3722509","168,9813","33,84","0,2959569","168,9814","33,84","0,3913244","168,9813",,,
,,,"33,85","0,3563563","169,0315","33,85","0,4056295","169,0314","33,85","0,480334","169,0313","33,85","0,4337629","169,0311","33,85","0,3727277","169,0315","33,85","0,2991358","169,0314","33,85","0,3919601","169,0313",,,
,,,"33,86","0,3547668","169,0814","33,86","0,4043579","169,0814","33,86","0,4771551","169,0813","33,86","0,433445","169,0813","33,86","0,3714561","169,0815","33,86","0,2996127","169,0813","33,86","0,3927549","169,0811",,,
,,,"33,87","0,3515879","169,1313","33,87","0,4038811","169,1314","33,87","0,4731814","169,1311","33,87","0,4310608","169,1313","33,87","0,3679594","169,1313","33,87","0,2980232","169,1314","33,87","0,3940264","169,1314",,,
,,,"33,88","0,3476143","169,1815","33,88","0,4067421","169,1814","33,88","0,4766782","169,1809","33,88","0,4358292","169,1811","33,88","0,3650983","169,1813","33,88","0,2970695","169,1815","33,88","0,3959338","169,1814",,,
,,,"33,89","0,3449122","169,2315","33,89","0,4043579","169,2313","33,89","0,4777908","169,2311","33,89","0,4417101","169,2313","33,89","0,3654162","169,2315","33,89","0,298818","169,2313","33,89","0,3975233","169,2313",,,
,,,"33,9","0,3439585","169,2813","33,9","0,401179","169,2814","33,9","0,4763603","169,2811","33,9","0,4432996","169,2813","33,9","0,3666878","169,2814","33,9","0,3035863","169,2814","33,9","0,3987948","169,2811",,,
,,,"33,91","0,3436407","169,3311","33,91","0,4030863","169,3314","33,91","0,4798571","169,331","33,91","0,4485448","169,3311","33,91","0,3679594","169,3313","33,91","0,3099442","169,3314","33,91","0,3987948","169,3314",,,
,,,"33,92","0,3431638","169,3814","33,92","0,4008611","169,3814","33,92","0,480334","169,381","33,92","0,4541079","169,3811","33,92","0,3687541","169,3813","33,92","0,3166199","169,3815","33,92","0,398318","169,3814",,,
,,,"33,93","0,3428459","169,4314","33,93","0,3960927","169,4313","33,93","0,4766782","169,4311","33,93","0,4541079","169,4311","33,93","0,3682772","169,4315","33,93","0,3213882","169,4315","33,93","0,3984769","169,4314",,,
,,,"33,94","0,3439585","169,4811","33,94","0,3968875","169,4811","33,94","0,4769961","169,4811","33,94","0,4580816","169,4814","33,94","0,3679594","169,4815","33,94","0,3242493","169,4813","33,94","0,3995895","169,4813",,,
,,,"33,95","0,3460248","169,531","33,95","0,3968875","169,5314","33,95","0,4782677","169,531","33,95","0,4642805","169,5313","33,95","0,3693899","169,5313","33,95","0,3261566","169,5314","33,95","0,4000664","169,5314",,,
,,,"33,96","0,3463427","169,5813","33,96","0,395298","169,5814","33,96","0,4787445","169,581","33,96","0,4634857","169,5811","33,96","0,3727277","169,5814","33,96","0,3282229","169,5815","33,96","0,4007021","169,5814",,,
,,,"33,97","0,3447533","169,6313","33,97","0,3980001","169,6313","33,97","0,483036","169,6313","33,97","0,4615784","169,6311","33,97","0,3770193","169,6315","33,97","0,3306071","169,6315","33,97","0,4022916","169,6314",,,
,,,"33,98","0,3452301","169,6811","33,98","0,3992716","169,6811","33,98","0,4825592","169,6813","33,98","0,4628499","169,6813","33,98","0,3797213","169,6815","33,98","0,3321966","169,6814","33,98","0,4043579","169,6814",,,
,,,"33,99","0,3492037","169,7311","33,99","0,3976822","169,7314","33,99","0,4774729","169,7311","33,99","0,4612605","169,7314","33,99","0,3798803","169,7314","33,99","0,3333092","169,7315","33,99","0,4064242","169,7314",,,
,,,"34","0,3523827","169,7813","34","0,4014969","169,7814","34","0,4798571","169,781","34","0,4639626","169,7811","34","0,3786087","169,7814","34","0,3333092","169,7815","34","0,4091263","169,7815",,,
,,,"34,01","0,35429","169,8314","34,01","0,4051526","169,8313","34,01","0,4841487","169,8311","34,01","0,4706383","169,8313","34,01","0,3773371","169,8315","34,01","0,3328323","169,8315","34,01","0,4115105","169,8313",,,
,,,"34,02","0,3568331","169,8811","34,02","0,40404","169,8811","34,02","0,4806519","169,8811","34,02","0,4692078","169,8813","34,02","0,3762245","169,8815","34,02","0,3329913","169,8813","34,02","0,4115105","169,8813",,,
,,,"34,03","0,36033","169,9313","34,03","0,4056295","169,9313","34,03","0,4787445","169,931","34,03","0,4660288","169,9313","34,03","0,3757477","169,9313","34,03","0,3344218","169,9314","34,03","0,4083315","169,9315",,,
,,,"34,04","0,3627141","169,9813","34,04","0,4072189","169,9814","34,04","0,4785856","169,9811","34,04","0,4711151","169,9813","34,04","0,3751119","169,9815","34,04","0,3360113","169,9814","34,04","0,4048347","169,9814",,,
,,,"34,05","0,3646215","170,0314","34,05","0,4054705","170,0313","34,05","0,4734993","170,0311","34,05","0,4750887","170,0313","34,05","0,3733635","170,0315","34,05","0,3372828","170,0314","34,05","0,4027685","170,0314",,,
,,,"34,06","0,3678004","170,0813","34,06","0,4067421","170,0811","34,06","0,4707972","170,0813","34,06","0,4754066","170,0814","34,06","0,3730456","170,0815","34,06","0,3369649","170,0811","34,06","0,4016558","170,0813",,,
,,,"34,07","0,3687541","170,1313","34,07","0,4078547","170,1314","34,07","0,471433","170,1311","34,07","0,4774729","170,1314","34,07","0,3757477","170,1314","34,07","0,3345807","170,1314","34,07","0,4003843","170,1314",,,
,,,"34,08","0,3682772","170,1814","34,08","0,4038811","170,1814","34,08","0,4674594","170,1811","34,08","0,4750887","170,1813","34,08","0,3770193","170,1814","34,08","0,3328323","170,1815","34,08","0,3995895","170,1815",,,
,,,"34,09","0,3693899","170,2314","34,09","0,4043579","170,2313","34,09","0,4666646","170,2311","34,09","0,4703204","170,2313","34,09","0,3746351","170,2315","34,09","0,3321966","170,2315","34,09","0,4008611","170,2314",,,
,,,"34,1","0,371774","170,2813","34,1","0,4091263","170,2811","34,1","0,4706383","170,2811","34,1","0,471433","170,2814","34,1","0,371774","170,2814","34,1","0,3304482","170,2814","34,1","0,4046758","170,2813",,,
,,,"34,11","0,3730456","170,3313","34,11","0,4086494","170,3314","34,11","0,468413","170,3311","34,11","0,4707972","170,3314","34,11","0,3693899","170,3314","34,11","0,325044","170,3313","34,11","0,4072189","170,3314",,,
,,,"34,12","0,3751119","170,3814","34,12","0,4088084","170,3814","34,12","0,4652341","170,3813","34,12","0,4650752","170,3813","34,12","0,365893","170,3814","34,12","0,3185272","170,3815","34,12","0,40706","170,3815",,,
,,,"34,13","0,3786087","170,4314","34,13","0,4135768","170,4314","34,13","0,4674594","170,4313","34,13","0,4642805","170,4311","34,13","0,3619194","170,4315","34,13","0,3131231","170,4315","34,13","0,4051526","170,4314",,,
,,,"34,14","0,3805161","170,4813","34,14","0,4150073","170,4811","34,14","0,465552","170,4813","34,14","0,4647573","170,4814","34,14","0,3587405","170,4814","34,14","0,3097852","170,4813","34,14","0,4048347","170,4811",,,
,,,"34,15","0,3794034","170,5313","34,15","0,4159609","170,5314","34,15","0,4631678","170,5311","34,15","0,4620552","170,5314","34,15","0,3563563","170,5313","34,15","0,30756","170,5311","34,15","0,4067421","170,5314",,,
,,,"34,16","0,3781319","170,5814","34,16","0,4199346","170,5814","34,16","0,4668236","170,5813","34,16","0,4639626","170,5813","34,16","0,3558795","170,5814","34,16","0,3051758","170,5814","34,16","0,4059474","170,5814",,,
,,,"34,17","0,3774961","170,6314","34,17","0,4183451","170,6313","34,17","0,4658699","170,6314","34,17","0,4663467","170,6311","34,17","0,3558795","170,6314","34,17","0,3026327","170,6315","34,17","0,4016558","170,6313",,,
,,,"34,18","0,3765424","170,6814","34,18","0,4170736","170,6813","34,18","0,4607836","170,6813","34,18","0,4628499","170,6814","34,18","0,3550847","170,6814","34,18","0,3004074","170,6813","34,18","0,4003843","170,6811",,,
,,,"34,19","0,3751119","170,7313","34,19","0,4218419","170,7315","34,19","0,4611015","170,7313","34,19","0,4628499","170,7314","34,19","0,3560384","170,7314","34,19","0,298818","170,7311","34,19","0,4043579","170,7313",,,
,,,"34,2","0,3735224","170,7814","34,2","0,4231135","170,7814","34,2","0,4603068","170,7811","34,2","0,4660288","170,7811","34,2","0,3595352","170,7814","34,2","0,2964338","170,7814","34,2","0,4088084","170,7815",,,
,,,"34,21","0,371774","170,8314","34,21","0,4207293","170,8311","34,21","0,4580816","170,8314","34,21","0,4634857","170,8311","34,21","0,3627141","170,8315","34,21","0,2938906","170,8314","34,21","0,4111926","170,8313",,,
,,,"34,22","0,3693899","170,8813","34,22","0,4226367","170,8811","34,22","0,4642805","170,8814","34,22","0,4588763","170,8814","34,22","0,3655752","170,8815","34,22","0,2924601","170,8813","34,22","0,4134178","170,8811",,,
,,,"34,23","0,3685951","170,9313","34,23","0,4229546","170,9314","34,23","0,4700025","170,9311","34,23","0,4556974","170,9314","34,23","0,369072","170,9313","34,23","0,2923012","170,9313","34,23","0,4110336","170,9314",,,
,,,"34,24","0,3671646","170,9814","34,24","0,4210472","170,9814","34,24","0,4690488","170,9813","34,24","0,4496574","170,9813","34,24","0,3722509","170,9814","34,24","0,2911886","170,9814","34,24","0,4035632","170,9814",,,
,,,"34,25","0,3635089","171,0313","34,25","0,4258156","171,0313","34,25","0,4692078","171,0314","34,25","0,4483859","171,0311","34,25","0,3738403","171,0314","34,25","0,289917","171,0315","34,25","0,4019737","171,0313",,,
,,,"34,26","0,3595352","171,0813","34,26","0,4293124","171,0813","34,26","0,4700025","171,0814","34,26","0,4515648","171,0813","34,26","0,3754298","171,0814","34,26","0,2884865","171,0811","34,26","0,4072189","171,081",,,
,,,"34,27","0,3574689","171,1313","34,27","0,424544","171,1314","34,27","0,4676183","171,1313","34,27","0,4485448","171,1313","34,27","0,3774961","171,1313","34,27","0,2883275","171,1314","34,27","0,4080137","171,1314",,,
,,,"34,28","0,3555616","171,1814","34,28","0,4226367","171,1814","34,28","0,4687309","171,181","34,28","0,4437765","171,181","34,28","0,3805161","171,1813","34,28","0,2891223","171,1814","34,28","0,4046758","171,1814",,,
,,,"34,29","0,3528595","171,2313","34,29","0,4226367","171,2313","34,29","0,4707972","171,2314","34,29","0,4448891","171,2311","34,29","0,3832181","171,2315","34,29","0,2908707","171,2314","34,29","0,4054705","171,2313",,,
,,,"34,3","0,3511111","171,2813","34,3","0,4167557","171,2811","34,3","0,4682541","171,2814","34,3","0,4425049","171,2813","34,3","0,3832181","171,2814","34,3","0,2940496","171,2813","34,3","0,40706","171,2811",,,
,,,"34,31","0,3507932","171,3311","34,31","0,4126231","171,3314","34,31","0,4682541","171,3311","34,31","0,4380544","171,3313","34,31","0,3814697","171,3313","34,31","0,2978643","171,3313","34,31","0,4035632","171,3313",,,
,,,"34,32","0,3511111","171,3813","34,32","0,4103979","171,3814","34,32","0,4711151","171,3811","34,32","0,4377365","171,3811","34,32","0,3821055","171,3813","34,32","0,3007253","171,3815","34,32","0,4030863","171,3814",,,
,,,"34,33","0,3515879","171,4313","34,33","0,4038811","171,4313","34,33","0,4690488","171,4313","34,33","0,433445","171,431","34,33","0,3833771","171,4314","34,33","0,3007253","171,4314","34,33","0,40706","171,4313",,,
,,,"34,34","0,3527006","171,4811","34,34","0,4000664","171,4813","34,34","0,4676183","171,4814","34,34","0,4269282","171,4813","34,34","0,3825823","171,4815","34,34","0,2996127","171,4813","34,34","0,4086494","171,4811",,,
,,,"34,35","0,3531774","171,5311","34,35","0,3999074","171,5314","34,35","0,4700025","171,5311","34,35","0,4270872","171,5313","34,35","0,3809929","171,5311","34,35","0,2994537","171,5314","34,35","0,4096031","171,5314",,,
,,,"34,36","0,3527006","171,5814","34,36","0,3951391","171,5814","34,36","0,4687309","171,581","34,36","0,4277229","171,5811","34,36","0,3809929","171,5814","34,36","0,3012021","171,5814","34,36","0,4130999","171,5814",,,
,,,"34,37","0,3528595","171,6313","34,37","0,3916422","171,6313","34,37","0,4698435","171,6313","34,37","0,4261335","171,6311","34,37","0,380675","171,6314","34,37","0,3039042","171,6314","34,37","0,412782","171,6314",,,
,,,"34,38","0,3560384","171,6813","34,38","0,3929138","171,6813","34,38","0,4755656","171,6813","34,38","0,4297892","171,6813","34,38","0,380675","171,6815","34,38","0,3062884","171,6813","34,38","0,4086494","171,6814",,,
,,,"34,39","0,3592173","171,7313","34,39","0,3913244","171,7314","34,39","0,474294","171,7311","34,39","0,4350344","171,7313","34,39","0,3809929","171,7314","34,39","0,3083547","171,7314","34,39","0,4064242","171,7314",,,
,,,"34,4","0,3616015","171,7814","34,4","0,3897349","171,7814","34,4","0,4711151","171,7811","34,4","0,4364649","171,7811","34,4","0,3801982","171,7813","34,4","0,3099442","171,7814","34,4","0,4051526","171,7815",,,
,,,"34,41","0,3646215","171,8314","34,41","0,3921191","171,8313","34,41","0,4734993","171,8313","34,41","0,4405975","171,8313","34,41","0,3786087","171,8315","34,41","0,3102621","171,8314","34,41","0,4014969","171,8314",,,
,,,"34,42","0,3663699","171,8813","34,42","0,3905296","171,8811","34,42","0,4727046","171,8813","34,42","0,4436175","171,8814","34,42","0,377814","171,8814","34,42","0,3113747","171,8813","34,42","0,3995895","171,8813",,,
,,,"34,43","0,3671646","171,9314","34,43","0,3871918","171,9314","34,43","0,4692078","171,931","34,43","0,4409154","171,9313","34,43","0,3794034","171,9313","34,43","0,3145536","171,9313","34,43","0,3992716","171,9314",,,
,,,"34,44","0,369072","171,9815","34,44","0,3881454","171,9814","34,44","0,4722277","171,9811","34,44","0,4401207","171,9813","34,44","0,3814697","171,9814","34,44","0,3169378","171,9814","34,44","0,3964106","171,9814",,,
,,,"34,45","0,3722509","172,0314","34,45","0,3873507","172,0313","34,45","0,4722277","172,0313","34,45","0,442028","172,0313","34,45","0,3814697","172,0314","34,45","0,3174146","172,0315","34,45","0,3951391","172,0314",,,
,,,"34,46","0,3743172","172,0813","34,46","0,3860792","172,0811","34,46","0,4674594","172,0813","34,46","0,4409154","172,0814","34,46","0,3798803","172,0814","34,46","0,3177325","172,0813","34,46","0,3999074","172,0813",,,
,,,"34,47","0,3746351","172,1313","34,47","0,3903707","172,1314","34,47","0,468413","172,131","34,47","0,4432996","172,1314","34,47","0,3790855","172,1313","34,47","0,3178914","172,1314","34,47","0,4056295","172,1314",,,
,,,"34,48","0,3743172","172,1815","34,48","0,3921191","172,1814","34,48","0,4698435","172,181","34,48","0,4483859","172,1813","34,48","0,3789266","172,1814","34,48","0,3177325","172,1814","34,48","0,40706","172,1815",,,
,,,"34,49","0,3749529","172,2315","34,49","0,3903707","172,2311","34,49","0,4676183","172,2313","34,49","0,4483859","172,2313","34,49","0,3782908","172,2315","34,49","0,3190041","172,2314","34,49","0,4064242","172,2313",,,
,,,"34,5","0,3759066","172,2813","34,5","0,3948212","172,2811","34,5","0,4700025","172,2813","34,5","0,4493395","172,2815","34,5","0,3767014","172,2815","34,5","0,3218651","172,2813","34,5","0,4134178","172,2811",,,
,,,"34,51","0,3781319","172,3314","34,51","0,3999074","172,3313","34,51","0,4723867","172,3311","34,51","0,4556974","172,3314","34,51","0,3749529","172,3314","34,51","0,3237724","172,3313","34,51","0,4239082","172,3313",,,
,,,"34,52","0,3790855","172,3815","34,52","0,4007021","172,3813","34,52","0,4695257","172,3811","34,52","0,4587173","172,3814","34,52","0,3738403","172,3815","34,52","0,3232956","172,3815","34,52","0,4207293","172,3814",,,
,,,"34,53","0,3782908","172,4315","34,53","0,4048347","172,4313","34,53","0,4706383","172,4313","34,53","0,4615784","172,4311","34,53","0,3727277","172,4315","34,53","0,3218651","172,4315","34,53","0,4054705","172,4313",,,
,,,"34,54","0,3773371","172,4813","34,54","0,4086494","172,4811","34,54","0,4723867","172,4811","34,54","0,4671415","172,4814","34,54","0,3725688","172,4815","34,54","0,3217061","172,4813","34,54","0,401179","172,4811",,,
,,,"34,55","0,3767014","172,5314","34,55","0,4075368","172,5313","34,55","0,4679362","172,5311","34,55","0,4660288","172,5314","34,55","0,3730456","172,5314","34,55","0,3217061","172,5313","34,55","0,4080137","172,5314",,,
,,,"34,56","0,3749529","172,5815","34,56","0,4094442","172,5813","34,56","0,4660288","172,5811","34,56","0,4620552","172,5811","34,56","0,3749529","172,5814","34,56","0,3209114","172,5814","34,56","0,4072189","172,5813",,,
,,,"34,57","0,371774","172,6314","34,57","0,4119873","172,6311","34,57","0,4690488","172,6314","34,57","0,4636447","172,631","34,57","0,3751119","172,6315","34,57","0,3205935","172,6314","34,57","0,4038811","172,6313",,,
,,,"34,58","0,3687541","172,6814","34,58","0,409921","172,6813","34,58","0,4679362","172,6813","34,58","0,4623731","172,6813","34,58","0,3730456","172,6815","34,58","0,3205935","172,6811","34,58","0,4083315","172,6811",,,
,,,"34,59","0,3663699","172,7313","34,59","0,4115105","172,7314","34,59","0,4674594","172,7311","34,59","0,4587173","172,7313","34,59","0,3706614","172,7314","34,59","0,3194809","172,7311","34,59","0,4110336","172,7313",,,
,,,"34,6","0,3643036","172,7814","34,6","0,4162788","172,7813","34,6","0,4676183","172,7813","34,6","0,4603068","172,7811","34,6","0,3685951","172,7814","34,6","0,3158251","172,7814","34,6","0,4091263","172,7814",,,
,,,"34,61","0,3619194","172,8314","34,61","0,4154841","172,8313","34,61","0,4628499","172,8313","34,61","0,4599889","172,831","34,61","0,3674825","172,8316","34,61","0,3107389","172,8313","34,61","0,4119873","172,8313",,,
,,,"34,62","0,3608068","172,8813","34,62","0,415802","172,8811","34,62","0,4618963","172,8811","34,62","0,4555384","172,8813","34,62","0,3679594","172,8815","34,62","0,3067652","172,8813","34,62","0,4159609","172,8811",,,
