"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,,"1 _ 11",,,"1 _ 12",,,"1 _ 13",,,"1 _ 14",,,"1 _ 15",,,"1 _ 16",,,"1 _ 17",,,"1 _ 18",,,"1 _ 19",,,"1 _ 20",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
,,,"26,67","0,348409","133,1313",,,,"26,67","0,3577868","133,1311",,,,"26,67","0,2477964","133,1311","26,67","0,5879402","133,1313",,,,,,,,,,,,,"26,67","0,2560616","133,1313",,,,,,,"26,67","0,2250671","133,1314",,,,"26,67","0,2112389","133,1313","26,67","0,2541542","133,1314","26,67","0,2740224","133,1314","26,67","0,3439585","133,1313"
,,,"26,68","0,3487269","133,1815",,,,"26,68","0,3555616","133,1813",,,,"26,68","0,2490679","133,1814","26,68","0,5935033","133,1813",,,,,,,,,,,,,"26,68","0,2541542","133,1813",,,,,,,"26,68","0,2223651","133,1815",,,,"26,68","0,2118746","133,1813","26,68","0,2533595","133,1813","26,68","0,2744993","133,1814","26,68","0,3442764","133,1813"
,,,"26,69","0,3471375","133,2314",,,,"26,69","0,3546079","133,2314",,,,"26,69","0,2501806","133,2314","26,69","0,597477","133,2314",,,,,,,,,,,,,"26,69","0,254631","133,2313",,,,,,,"26,69","0,2220472","133,2315",,,,"26,69","0,2118746","133,2315","26,69","0,2522469","133,2313","26,69","0,2759298","133,2313","26,69","0,3442764","133,2313"
,,,"26,7","0,3458659","133,2813",,,,"26,7","0,3566742","133,2813",,,,"26,7","0,2504984","133,2813","26,7","0,5976359","133,2815",,,,,,,,,,,,,"26,7","0,2560616","133,2813",,,,,,,"26,7","0,2236366","133,2815",,,,"26,7","0,2131462","133,2814","26,7","0,2512932","133,2815","26,7","0,2756119","133,2814","26,7","0,3420512","133,2815"
,,,"26,71","0,3458659","133,3313",,,,"26,71","0,3563563","133,3313",,,,"26,71","0,2490679","133,3311","26,71","0,5982717","133,3313",,,,,,,,,,,,,"26,71","0,2565384","133,3314",,,,,,,"26,71","0,2260208","133,3313",,,,"26,71","0,2147357","133,3311","26,71","0,2482732","133,3314","26,71","0,275294","133,3314","26,71","0,3415743","133,3314"
,,,"26,72","0,3466606","133,3814",,,,"26,72","0,3530184","133,3813",,,,"26,72","0,2474785","133,3814","26,72","0,6019275","133,3811",,,,,,,,,,,,,"26,72","0,2562205","133,3814",,,,,,,"26,72","0,2279282","133,3815",,,,"26,72","0,2152125","133,3811","26,72","0,2477964","133,3813","26,72","0,2759298","133,3814","26,72","0,3434817","133,3813"
,,,"26,73","0,3476143","133,4315",,,,"26,73","0,3527006","133,4314",,,,"26,73","0,2473195","133,4314","26,73","0,6035169","133,4314",,,,,,,,,,,,,"26,73","0,2549489","133,4314",,,,,,,"26,73","0,2303123","133,4315",,,,"26,73","0,2144178","133,4314","26,73","0,2504984","133,4313","26,73","0,275294","133,4313","26,73","0,3436407","133,4313"
,,,"26,74","0,3492037","133,4814",,,,"26,74","0,3563563","133,4813",,,,"26,74","0,2482732","133,4813","26,74","0,6027222","133,4815",,,,,,,,,,,,,"26,74","0,2544721","133,4813",,,,,,,"26,74","0,231425","133,4814",,,,"26,74","0,213623","133,4814","26,74","0,2514521","133,4814","26,74","0,2748171","133,4815","26,74","0,3439585","133,4814"
,,,"26,75","0,3495216","133,5313",,,,"26,75","0,3587405","133,5313",,,,"26,75","0,2490679","133,531","26,75","0,6046295","133,5314",,,,,,,,,,,,,"26,75","0,2557437","133,5313",,,,,,,"26,75","0,228405","133,5313",,,,"26,75","0,213623","133,5311","26,75","0,2504984","133,5313","26,75","0,2744993","133,5314","26,75","0,345548","133,5314"
,,,"26,76","0,348409","133,5815",,,,"26,76","0,3569921","133,5814",,,,"26,76","0,2482732","133,5814","26,76","0,60908","133,5811",,,,,,,,,,,,,"26,76","0,2557437","133,5813",,,,,,,"26,76","0,2258619","133,5814",,,,"26,76","0,2134641","133,5811","26,76","0,2504984","133,5811","26,76","0,2744993","133,5813","26,76","0,3463427","133,5811"
,,,"26,77","0,3474554","133,6315",,,,"26,77","0,3547668","133,6314",,,,"26,77","0,2474785","133,6313","26,77","0,6135305","133,6313",,,,,,,,,,,,,"26,77","0,2554258","133,6314",,,,,,,"26,77","0,2252261","133,6314",,,,"26,77","0,2123515","133,6314","26,77","0,2506574","133,6313","26,77","0,2759298","133,6313","26,77","0,3474554","133,6311"
,,,"26,78","0,3479322","133,6815",,,,"26,78","0,3566742","133,6815",,,,"26,78","0,2490679","133,6813","26,78","0,617822","133,6815",,,,,,,,,,,,,"26,78","0,2565384","133,6813",,,,,,,"26,78","0,2250671","133,6814",,,,"26,78","0,2126694","133,6814","26,78","0,2522469","133,6814","26,78","0,2767245","133,6814","26,78","0,3476143","133,6813"
,,,"26,79","0,3503164","133,7314",,,,"26,79","0,3598531","133,7314",,,,"26,79","0,2509753","133,7311","26,79","0,6189346","133,7313",,,,,,,,,,,,,"26,79","0,2573331","133,7314",,,,,,,"26,79","0,2258619","133,7313",,,,"26,79","0,2126694","133,7311","26,79","0,2533595","133,7313","26,79","0,2756119","133,7314","26,79","0,345548","133,7313"
,,,"26,8","0,3530184","133,7815",,,,"26,8","0,36033","133,7813",,,,"26,8","0,2501806","133,7813","26,8","0,6182988","133,7813",,,,,,,,,,,,,"26,8","0,2568563","133,7814",,,,,,,"26,8","0,2276103","133,7814",,,,"26,8","0,210762","133,7811","26,8","0,2506574","133,7813","26,8","0,275135","133,7813","26,8","0,3434817","133,7813"
,,,"26,81","0,3538132","133,8315",,,,"26,81","0,3577868","133,8315",,,,"26,81","0,2481143","133,8314","26,81","0,6221135","133,8314",,,,,,,,,,,,,"26,81","0,2552668","133,8313",,,,,,,"26,81","0,228405","133,8315",,,,"26,81","0,2099673","133,8314","26,81","0,2490679","133,8311","26,81","0,275294","133,8311","26,81","0,342687","133,831"
,,,"26,82","0,3538132","133,8814",,,,"26,82","0,3566742","133,8814",,,,"26,82","0,2474785","133,8813","26,82","0,6284714","133,8815",,,,,,,,,,,,,"26,82","0,2541542","133,8813",,,,,,,"26,82","0,228246","133,8814",,,,"26,82","0,2112389","133,8813","26,82","0,2514521","133,8814","26,82","0,2764066","133,8814","26,82","0,3428459","133,8814"
,,,"26,83","0,35429","133,9314",,,,"26,83","0,3574689","133,9314",,,,"26,83","0,2481143","133,9313","26,83","0,6333987","133,9314",,,,,,,,,,,,,"26,83","0,2557437","133,9315",,,,,,,"26,83","0,2271334","133,9311",,,,"26,83","0,2118746","133,9311","26,83","0,254631","133,9313","26,83","0,2776782","133,9314","26,83","0,3444354","133,9314"
,,,"26,84","0,35429","133,9816",,,,"26,84","0,3563563","133,9814",,,,"26,84","0,2474785","133,9815","26,84","0,6388028","133,9811",,,,,,,,,,,,,"26,84","0,2584457","133,9814",,,,,,,"26,84","0,2258619","133,9814",,,,"26,84","0,2115567","133,9811","26,84","0,2552668","133,9811","26,84","0,2764066","133,9811","26,84","0,345548","133,9811"
,,,"26,85","0,3534953","134,0315",,,,"26,85","0,3554026","134,0315",,,,"26,85","0,2466838","134,0314","26,85","0,6445249","134,0314",,,,,,,,,,,,,"26,85","0,2597173","134,0313",,,,,,,"26,85","0,225544","134,0315",,,,"26,85","0,2104441","134,0314","26,85","0,2541542","134,0311","26,85","0,275294","134,0313","26,85","0,345548","134,0313"
,,,"26,86","0,3531774","134,0815",,,,"26,86","0,3577868","134,0814",,,,"26,86","0,2466838","134,0814","26,86","0,6477038","134,0814",,,,,,,,,,,,,"26,86","0,2593994","134,0813",,,,,,,"26,86","0,2252261","134,0813",,,,"26,86","0,2104441","134,0814","26,86","0,2536774","134,0814","26,86","0,2775192","134,0814","26,86","0,3444354","134,0814"
,,,"26,87","0,3530184","134,1313",,,,"26,87","0,3619194","134,1313",,,,"26,87","0,2470016","134,1313","26,87","0,6496112","134,1313",,,,,,,,,,,,,"26,87","0,2581278","134,1314",,,,,,,"26,87","0,2250671","134,1313",,,,"26,87","0,2134641","134,1313","26,87","0,2538363","134,1314","26,87","0,278314","134,1314","26,87","0,3423691","134,1314"
,,,"26,88","0,3530184","134,1815",,,,"26,88","0,3622373","134,1814",,,,"26,88","0,2466838","134,1814","26,88","0,6543795","134,1813",,,,,,,,,,,,,"26,88","0,2565384","134,1814",,,,,,,"26,88","0,2250671","134,1813",,,,"26,88","0,2147357","134,1813","26,88","0,2522469","134,1813","26,88","0,2776782","134,1813","26,88","0,3410975","134,1813"
,,,"26,89","0,3539721","134,2316",,,,"26,89","0,3593763","134,2315",,,,"26,89","0,2457301","134,2314","26,89","0,65883","134,2314",,,,,,,,,,,,,"26,89","0,2565384","134,2313",,,,,,,"26,89","0,2244314","134,2315",,,,"26,89","0,2139409","134,2315","26,89","0,2514521","134,2313","26,89","0,278314","134,2314","26,89","0,3404617","134,2313"
,,,"26,9","0,3547668","134,2814",,,,"26,9","0,3579458","134,2815",,,,"26,9","0,2449353","134,2813","26,9","0,6604195","134,2814",,,,,,,,,,,,,"26,9","0,257651","134,2811",,,,,,,"26,9","0,2242724","134,2814",,,,"26,9","0,2112389","134,2814","26,9","0,2530416","134,2815","26,9","0,2772013","134,2815","26,9","0,3387133","134,2815"
,,,"26,91","0,3538132","134,3313",,,,"26,91","0,3595352","134,3313",,,,"26,91","0,2446175","134,3314","26,91","0,6608963","134,3314",,,,,,,,,,,,,"26,91","0,2584457","134,3314",,,,,,,"26,91","0,2250671","134,3311",,,,"26,91","0,2075831","134,3313","26,91","0,2533595","134,3313","26,91","0,275294","134,3314","26,91","0,3376007","134,3314"
,,,"26,92","0,3523827","134,3814",,,,"26,92","0,3593763","134,3813",,,,"26,92","0,2442996","134,3814","26,92","0,6624858","134,3813",,,,,,,,,,,,,"26,92","0,2589226","134,3814",,,,,,,"26,92","0,2263387","134,3813",,,,"26,92","0,2063115","134,3814","26,92","0,2530416","134,3813","26,92","0,275294","134,3814","26,92","0,3372828","134,3813"
,,,"26,93","0,3523827","134,4316",,,,"26,93","0,3558795","134,4315",,,,"26,93","0,2442996","134,4315","26,93","0,6655057","134,4315",,,,,,,,,,,,,"26,93","0,2570152","134,4311",,,,,,,"26,93","0,228246","134,4314",,,,"26,93","0,2075831","134,4314","26,93","0,2544721","134,4313","26,93","0,275294","134,4314","26,93","0,3364881","134,4313"
,,,"26,94","0,3534953","134,4814",,,,"26,94","0,3534953","134,4814",,,,"26,94","0,2442996","134,4814","26,94","0,6686847","134,4814",,,,,,,,,,,,,"26,94","0,2544721","134,4811",,,,,,,"26,94","0,2295176","134,4814",,,,"26,94","0,2086957","134,4813","26,94","0,2562205","134,4815","26,94","0,2756119","134,4815","26,94","0,3364881","134,4815"
,,,"26,95","0,3550847","134,5313",,,,"26,95","0,3563563","134,5311",,,,"26,95","0,2442996","134,5313","26,95","0,670433","134,5313",,,,,,,,,,,,,"26,95","0,254631","134,5314",,,,,,,"26,95","0,2295176","134,5313",,,,"26,95","0,2088547","134,5314","26,95","0,2584457","134,5314","26,95","0,275294","134,5314","26,95","0,3372828","134,5314"
,,,"26,96","0,3555616","134,5814",,,,"26,96","0,3593763","134,5813",,,,"26,96","0,2446175","134,5815","26,96","0,6718636","134,5813",,,,,,,,,,,,,"26,96","0,2562205","134,5813",,,,,,,"26,96","0,2303123","134,5813",,,,"26,96","0,2091726","134,5813","26,96","0,2592405","134,5813","26,96","0,2743403","134,5814","26,96","0,3371239","134,5814"
,,,"26,97","0,3547668","134,6314",,,,"26,97","0,3585815","134,6314",,,,"26,97","0,2465248","134,6314","26,97","0,6726583","134,6314",,,,,,,,,,,,,"26,97","0,2570152","134,6314",,,,,,,"26,97","0,2311071","134,6315",,,,"26,97","0,2086957","134,6315","26,97","0,2570152","134,6313","26,97","0,2743403","134,6313","26,97","0,3364881","134,6314"
,,,"26,98","0,3546079","134,6814",,,,"26,98","0,3585815","134,6814",,,,"26,98","0,2482732","134,6815","26,98","0,6750425","134,6814",,,,,,,,,,,,,"26,98","0,2568563","134,6811",,,,,,,"26,98","0,2295176","134,6814",,,,"26,98","0,2086957","134,6814","26,98","0,2557437","134,6815","26,98","0,2748171","134,6815","26,98","0,3356934","134,6815"
,,,"26,99","0,3561974","134,7311",,,,"26,99","0,3625552","134,7311",,,,"26,99","0,2474785","134,7313","26,99","0,6806056","134,7314",,,,,,,,,,,,,"26,99","0,2562205","134,7314",,,,,,,"26,99","0,228246","134,7313",,,,"26,99","0,2102852","134,7313","26,99","0,2562205","134,7313","26,99","0,2756119","134,7315","26,99","0,3363291","134,7314"
,,,"27","0,3585815","134,7814",,,,"27","0,3654162","134,7813",,,,"27","0,2449353","134,7814","27","0,6890297","134,7813",,,,,,,,,,,,,"27","0,2565384","134,7814",,,,,,,"27","0,228405","134,7814",,,,"27","0,210762","134,7813","27","0,2562205","134,7814","27","0,2764066","134,7814","27","0,3380775","134,7813"
,,,"27,01","0,36033","134,8315",,,,"27,01","0,3627141","134,8314",,,,"27,01","0,2433459","134,8314","27,01","0,6977717","134,8314",,,,,,,,,,,,,"27,01","0,2568563","134,8313",,,,,,,"27,01","0,2279282","134,8315",,,,"27,01","0,2102852","134,8315","27,01","0,2565384","134,8313","27,01","0,2768835","134,8313","27,01","0,3387133","134,8313"
,,,"27,02","0,3611247","134,8813",,,,"27,02","0,3577868","134,8813",,,,"27,02","0,2441406","134,8814","27,02","0,705719","134,8815",,,,,,,,,,,,,"27,02","0,2562205","134,8813",,,,,,,"27,02","0,2260208","134,8814",,,,"27,02","0,2099673","134,8814","27,02","0,2568563","134,8815","27,02","0,2772013","134,8815","27,02","0,3376007","134,8815"
,,,"27,03","0,3609657","134,9311",,,,"27,03","0,3563563","134,9313",,,,"27,03","0,2466838","134,9311","27,03","0,7136663","134,9314",,,,,,,,,,,,,"27,03","0,2560616","134,9314",,,,,,,"27,03","0,2231598","134,9313",,,,"27,03","0,2120336","134,9313","27,03","0,2570152","134,9314","27,03","0,2787908","134,9315","27,03","0,3364881","134,9314"
,,,"27,04","0,36033","134,9814",,,,"27,04","0,3574689","134,9811",,,,"27,04","0,2497037","134,9814","27,04","0,720342","134,9813",,,,,,,,,,,,,"27,04","0,2549489","134,9814",,,,,,,"27,04","0,2223651","134,9815",,,,"27,04","0,2142588","134,9814","27,04","0,25781","134,9814","27,04","0,2792676","134,9814","27,04","0,3352165","134,9813"
,,,"27,05","0,3614426","135,0315",,,,"27,05","0,3566742","135,0314",,,,"27,05","0,2498627","135,0314","27,05","0,7247925","135,0315",,,,,,,,,,,,,"27,05","0,2541542","135,0314",,,,,,,"27,05","0,2244314","135,0315",,,,"27,05","0,213623","135,0314","27,05","0,2568563","135,0313","27,05","0,2779961","135,0314","27,05","0,3348986","135,0313"
,,,"27,06","0,3657341","135,0814",,,,"27,06","0,3555616","135,0814",,,,"27,06","0,2466838","135,0814","27,06","0,7298787","135,0814",,,,,,,,,,,,,"27,06","0,2549489","135,0813",,,,,,,"27,06","0,2260208","135,0814",,,,"27,06","0,2115567","135,0811","27,06","0,2544721","135,0814","27,06","0,2764066","135,0814","27,06","0,3355344","135,0814"
,,,"27,07","0,3706614","135,1313",,,,"27,07","0,3579458","135,1311",,,,"27,07","0,2441406","135,1311","27,07","0,7354419","135,1313",,,,,,,,,,,,,"27,07","0,2549489","135,1315",,,,,,,"27,07","0,2268155","135,1311",,,,"27,07","0,2120336","135,1313","27,07","0,2536774","135,1313","27,07","0,275294","135,1314","27,07","0,3352165","135,1313"
,,,"27,08","0,3730456","135,1814",,,,"27,08","0,3609657","135,1814",,,,"27,08","0,2441406","135,1814","27,08","0,7398923","135,1813",,,,,,,,,,,,,"27,08","0,2528826","135,1815",,,,,,,"27,08","0,2279282","135,1814",,,,"27,08","0,2131462","135,1813","27,08","0,2530416","135,1813","27,08","0,275294","135,1813","27,08","0,3344218","135,1811"
,,,"27,09","0,3722509","135,2315",,,,"27,09","0,360171","135,2314",,,,"27,09","0,2442996","135,2315","27,09","0,7417997","135,2314",,,,,,,,,,,,,"27,09","0,2522469","135,2314",,,,,,,"27,09","0,2266566","135,2315",,,,"27,09","0,213623","135,2314","27,09","0,2530416","135,2313","27,09","0,2756119","135,2313","27,09","0,3341039","135,2313"
,,,"27,1","0,3698667","135,2813",,,,"27,1","0,3582636","135,2814",,,,"27,1","0,2433459","135,2813","27,1","0,7427533","135,2815",,,,,,,,,,,,,"27,1","0,2533595","135,2813",,,,,,,"27,1","0,2236366","135,2813",,,,"27,1","0,2142588","135,2813","27,1","0,2541542","135,2815","27,1","0,275135","135,2814","27,1","0,3323555","135,2814"
,,,"27,11","0,3674825","135,3313",,,,"27,11","0,360171","135,3311",,,,"27,11","0,243028","135,3313","27,11","0,7433891","135,3313",,,,,,,,,,,,,"27,11","0,2549489","135,3314",,,,,,,"27,11","0,2231598","135,3313",,,,"27,11","0,2134641","135,3313","27,11","0,2533595","135,3313","27,11","0,2756119","135,3314","27,11","0,330925","135,3313"
,,,"27,12","0,3657341","135,3814",,,,"27,12","0,3635089","135,3813",,,,"27,12","0,2449353","135,3813","27,12","0,7443428","135,3811",,,,,,,,,,,,,"27,12","0,2554258","135,3815",,,,,,,"27,12","0,2236366","135,3814",,,,"27,12","0,2115567","135,3814","27,12","0,2520879","135,3813","27,12","0,2768835","135,3814","27,12","0,3315608","135,3811"
,,,"27,13","0,3646215","135,4315",,,,"27,13","0,3643036","135,4315",,,,"27,13","0,2470016","135,4315","27,13","0,7473628","135,4314",,,,,,,,,,,,,"27,13","0,2544721","135,4313",,,,,,,"27,13","0,2244314","135,4314",,,,"27,13","0,2104441","135,4315","27,13","0,2522469","135,4311","27,13","0,2772013","135,4311","27,13","0,3320376","135,4311"
,,,"27,14","0,3650983","135,4814",,,,"27,14","0,3625552","135,4814",,,,"27,14","0,2477964","135,4814","27,14","0,7518132","135,4814",,,,,,,,,,,,,"27,14","0,2530416","135,4813",,,,,,,"27,14","0,2250671","135,4814",,,,"27,14","0,2110799","135,4814","27,14","0,2530416","135,4814","27,14","0,2772013","135,4814","27,14","0,3336271","135,4815"
,,,"27,15","0,3670057","135,5313",,,,"27,15","0,3622373","135,5313",,,,"27,15","0,2477964","135,531","27,15","0,7562637","135,5313",,,,,,,,,,,,,"27,15","0,2533595","135,5313",,,,,,,"27,15","0,2239545","135,5313",,,,"27,15","0,2123515","135,5311","27,15","0,2544721","135,5314","27,15","0,2767245","135,5314","27,15","0,3360113","135,5314"
,,,"27,16","0,3685951","135,5815",,,,"27,16","0,3635089","135,5813",,,,"27,16","0,2473195","135,5814","27,16","0,758489","135,5811",,,,,,,,,,,,,"27,16","0,2536774","135,5814",,,,,,,"27,16","0,222683","135,5813",,,,"27,16","0,2128283","135,5811","27,16","0,2560616","135,5811","27,16","0,2760887","135,5811","27,16","0,3371239","135,5811"
,,,"27,17","0,369072","135,6315",,,,"27,17","0,3614426","135,6315",,,,"27,17","0,2470016","135,6314","27,17","0,758489","135,6313",,,,,,,,,,,,,"27,17","0,2549489","135,6314",,,,,,,"27,17","0,2231598","135,6315",,,,"27,17","0,2118746","135,6314","27,17","0,2562205","135,6313","27,17","0,2787908","135,6313","27,17","0,3376007","135,6313"
,,,"27,18","0,3698667","135,6814",,,,"27,18","0,3555616","135,6815",,,,"27,18","0,2482732","135,6814","27,18","0,7594426","135,6814",,,,,,,,,,,,,"27,18","0,2565384","135,6813",,,,,,,"27,18","0,2239545","135,6813",,,,"27,18","0,2110799","135,6813","27,18","0,2568563","135,6814","27,18","0,2819697","135,6814","27,18","0,3379186","135,6814"
,,,"27,19","0,3714561","135,7313",,,,"27,19","0,3511111","135,7313",,,,"27,19","0,2493858","135,7311","27,19","0,7637342","135,7313",,,,,,,,,,,,,"27,19","0,2570152","135,7313",,,,,,,"27,19","0,2247493","135,7313",,,,"27,19","0,210762","135,7311","27,19","0,2568563","135,7314","27,19","0,2830823","135,7314","27,19","0,336806","135,7314"
,,,"27,2","0,3712972","135,7816",,,,"27,2","0,3498395","135,7814",,,,"27,2","0,2482732","135,7813","27,2","0,7689794","135,7811",,,,,,,,,,,,,"27,2","0,2570152","135,7815",,,,,,,"27,2","0,2244314","135,7814",,,,"27,2","0,2102852","135,7811","27,2","0,2549489","135,7811","27,2","0,2832413","135,7814","27,2","0,3360113","135,7813"
,,,"27,21","0,3685951","135,8316",,,,"27,21","0,3490448","135,8315",,,,"27,21","0,2470016","135,8315","27,21","0,7727941","135,8314",,,,,,,,,,,,,"27,21","0,2570152","135,8313",,,,,,,"27,21","0,2247493","135,8314",,,,"27,21","0,2112389","135,8313","27,21","0,2549489","135,8311","27,21","0,2822876","135,8311","27,21","0,3360113","135,8311"
,,,"27,22","0,3678004","135,8814",,,,"27,22","0,3466606","135,8814",,,,"27,22","0,2477964","135,8813","27,22","0,7737477","135,8814",,,,,,,,,,,,,"27,22","0,2565384","135,8811",,,,,,,"27,22","0,2250671","135,8814",,,,"27,22","0,2126694","135,8814","27,22","0,2573331","135,8814","27,22","0,2799034","135,8815","27,22","0,3371239","135,8814"
,,,"27,23","0,369072","135,9314",,,,"27,23","0,3463427","135,9313",,,,"27,23","0,2493858","135,9311","27,23","0,7748604","135,9314",,,,,,,,,,,,,"27,23","0,2557437","135,9314",,,,,,,"27,23","0,2231598","135,9313",,,,"27,23","0,2128283","135,9313","27,23","0,2586047","135,9313","27,23","0,2784729","135,9314","27,23","0,3383954","135,9314"
,,,"27,24","0,369072","135,9816",,,,"27,24","0,3503164","135,9813",,,,"27,24","0,2506574","135,9813","27,24","0,7772446","135,9813",,,,,,,,,,,,,"27,24","0,2538363","135,9814",,,,,,,"27,24","0,2202988","135,9814",,,,"27,24","0,2128283","135,9813","27,24","0,2586047","135,9813","27,24","0,2767245","135,9813","27,24","0,3387133","135,9811"
,,,"27,25","0,3673235","136,0315",,,,"27,25","0,3547668","136,0315",,,,"27,25","0,2514521","136,0314","27,25","0,7791519","136,0314",,,,,,,,,,,,,"27,25","0,2512932","136,0314",,,,,,,"27,25","0,2191861","136,0315",,,,"27,25","0,2126694","136,0314","27,25","0,2565384","136,0313","27,25","0,2735456","136,0313","27,25","0,339667","136,0313"
,,,"27,26","0,3662109","136,0815",,,,"27,26","0,3538132","136,0815",,,,"27,26","0,2509753","136,0814","27,26","0,7785161","136,0813",,,,,,,,,,,,,"27,26","0,2501806","136,081",,,,,,,"27,26","0,2199809","136,0814",,,,"27,26","0,2110799","136,0814","27,26","0,2557437","136,0814","27,26","0,2716382","136,0814","27,26","0,3410975","136,0814"
,,,"27,27","0,3649394","136,1313",,,,"27,27","0,3495216","136,1311",,,,"27,27","0,2481143","136,1311","27,27","0,7775624","136,1313",,,,,,,,,,,,,"27,27","0,2481143","136,1313",,,,,,,"27,27","0,2207756","136,1311",,,,"27,27","0,2099673","136,1313","27,27","0,25781","136,1314","27,27","0,2716382","136,1314","27,27","0,3420512","136,1314"
,,,"27,28","0,3633499","136,1815",,,,"27,28","0,3487269","136,1813",,,,"27,28","0,2454122","136,1814","27,28","0,7791519","136,1813",,,,,,,,,,,,,"27,28","0,2462069","136,1814",,,,,,,"27,28","0,2212524","136,1814",,,,"27,28","0,210762","136,1813","27,28","0,2568563","136,1813","27,28","0,272433","136,1814","27,28","0,3434817","136,1813"
,,,"27,29","0,363032","136,2316",,,,"27,29","0,3511111","136,2315",,,,"27,29","0,2457301","136,2314","27,29","0,7824898","136,2313",,,,,,,,,,,,,"27,29","0,2466838","136,2313",,,,,,,"27,29","0,2210935","136,2315",,,,"27,29","0,2118746","136,2314","27,29","0,2528826","136,2313","27,29","0,2732277","136,2311","27,29","0,345548","136,2313"
,,,"27,3","0,3643036","136,2814",,,,"27,3","0,3515879","136,2814",,,,"27,3","0,2481143","136,2813","27,3","0,7851918","136,2814",,,,,,,,,,,,,"27,3","0,2482732","136,2811",,,,,,,"27,3","0,222683","136,2814",,,,"27,3","0,2118746","136,2814","27,3","0,25177","136,2814","27,3","0,2740224","136,2815","27,3","0,3476143","136,2815"
,,,"27,31","0,3650983","136,3311",,,,"27,31","0,3523827","136,3313",,,,"27,31","0,248909","136,3311","27,31","0,7872581","136,3313",,,,,,,,,,,,,"27,31","0,2498627","136,3313",,,,,,,"27,31","0,2252261","136,3311",,,,"27,31","0,2112389","136,3311","27,31","0,2520879","136,3313","27,31","0,275294","136,3314","27,31","0,3492037","136,3314"
,,,"27,32","0,3650983","136,3814",,,,"27,32","0,3561974","136,3811",,,,"27,32","0,2482732","136,3814","27,32","0,7888476","136,3811",,,,,,,,,,,,,"27,32","0,2514521","136,3814",,,,,,,"27,32","0,2263387","136,3814",,,,"27,32","0,2115567","136,3814","27,32","0,2536774","136,3813","27,32","0,2756119","136,3813","27,32","0,348409","136,3813"
,,,"27,33","0,3657341","136,4315",,,,"27,33","0,360171","136,4315",,,,"27,33","0,2477964","136,4315","27,33","0,7894834","136,4314",,,,,,,,,,,,,"27,33","0,2520879","136,4313",,,,,,,"27,33","0,2258619","136,4314",,,,"27,33","0,2104441","136,4313","27,33","0,2568563","136,4313","27,33","0,2737045","136,4313","27,33","0,3444354","136,4313"
,,,"27,34","0,3650983","136,4813",,,,"27,34","0,3598531","136,4813",,,,"27,34","0,2481143","136,4813","27,34","0,787576","136,4813",,,,,,,,,,,,,"27,34","0,2525648","136,4811",,,,,,,"27,34","0,225544","136,4814",,,,"27,34","0,20806","136,4813","27,34","0,25781","136,4815","27,34","0,2732277","136,4814","27,34","0,3412565","136,4814"
,,,"27,35","0,3627141","136,5311",,,,"27,35","0,3561974","136,5311",,,,"27,35","0,2490679","136,5313","27,35","0,7855098","136,5314",,,,,,,,,,,,,"27,35","0,2530416","136,5313",,,,,,,"27,35","0,2258619","136,5311",,,,"27,35","0,2086957","136,5313","27,35","0,257651","136,5313","27,35","0,2727509","136,5314","27,35","0,3403028","136,5313"
,,,"27,36","0,36033","136,5814",,,,"27,36","0,3538132","136,5813",,,,"27,36","0,2497037","136,5815","27,36","0,784715","136,5813",,,,,,,,,,,,,"27,36","0,25177","136,5813",,,,,,,"27,36","0,2266566","136,5813",,,,"27,36","0,2102852","136,5811","27,36","0,2593994","136,5813","27,36","0,2716382","136,5814","27,36","0,339667","136,5813"
,,,"27,37","0,3593763","136,6314",,,,"27,37","0,3534953","136,6314",,,,"27,37","0,2498627","136,6314","27,37","0,7851918","136,6314",,,,,,,,,,,,,"27,37","0,2497037","136,6313",,,,,,,"27,37","0,2266566","136,6314",,,,"27,37","0,2094905","136,6314","27,37","0,2609889","136,6314","27,37","0,2737045","136,6314","27,37","0,3399849","136,6313"
