"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"53,78","0,3088315","268,6813","53,78","0,2754529","268,6813","53,78","0,295798","268,6812","53,78","0,3201167","268,6812","53,78","0,2120336","268,6813","53,78","0,2374649","268,6813","53,78","0,2470016","268,6813","53,78","0,2377828","268,6812","53,78","0,2274513","268,6813"
"53,79","0,3085136","268,7313","53,79","0,2770424","268,7313","53,79","0,2961159","268,7313","53,79","0,3201167","268,7313","53,79","0,2126694","268,7313","53,79","0,2381007","268,7313","53,79","0,2477964","268,7313","53,79","0,2381007","268,7313","53,79","0,2266566","268,7313"
"53,8","0,3077189","268,7813","53,8","0,2770424","268,7813","53,8","0,295798","268,7811","53,8","0,3188451","268,7813","53,8","0,2147357","268,7811","53,8","0,2381007","268,7811","53,8","0,2492269","268,7811","53,8","0,2396901","268,7811","53,8","0,2261798","268,7811"
"53,81","0,3053347","268,8311","53,81","0,2779961","268,8313","53,81","0,2953211","268,8313","53,81","0,3188451","268,8313","53,81","0,216643","268,8311","53,81","0,2382596","268,8313","53,81","0,2520879","268,8313","53,81","0,2414386","268,8313","53,81","0,2277692","268,8313"
"53,82","0,3050168","268,8813","53,82","0,2803802","268,8813","53,82","0,2945264","268,8813","53,82","0,319322","268,8813","53,82","0,2152125","268,8813","53,82","0,2385775","268,8813","53,82","0,2541542","268,8813","53,82","0,2414386","268,8813","53,82","0,2298355","268,8813"
"53,83","0,3066063","268,9313","53,83","0,2799034","268,9313","53,83","0,2934138","268,9313","53,83","0,3204346","268,9313","53,83","0,2126694","268,9313","53,83","0,2388954","268,9313","53,83","0,2532005","268,9313","53,83","0,2404849","268,9313","53,83","0,2295176","268,9313"
"53,84","0,3081957","268,9813","53,84","0,2772013","268,9813","53,84","0,2942085","268,9813","53,84","0,3223419","268,9813","53,84","0,2115567","268,9813","53,84","0,2393723","268,9813","53,84","0,25177","268,9813","53,84","0,240167","268,9813","53,84","0,2279282","268,9813"
"53,85","0,3105799","269,0311","53,85","0,2764066","269,0311","53,85","0,2965927","269,0311","53,85","0,3228188","269,0311","53,85","0,2123515","269,0311","53,85","0,2404849","269,0311","53,85","0,2520879","269,0311","53,85","0,2412796","269,0311","53,85","0,2274513","269,0311"
"53,86","0,3124873","269,0813","53,86","0,2759298","269,0813","53,86","0,2978643","269,0813","53,86","0,3215472","269,0813","53,86","0,2131462","269,0813","53,86","0,2409617","269,0814","53,86","0,25177","269,0813","53,86","0,2412796","269,0813","53,86","0,2285639","269,0813"
"53,87","0,3116926","269,1313","53,87","0,2754529","269,1313","53,87","0,2978643","269,1311","53,87","0,3199577","269,1313","53,87","0,2134641","269,1313","53,87","0,240167","269,1314","53,87","0,2504984","269,1313","53,87","0,2398491","269,1313","53,87","0,2301534","269,1313"
"53,88","0,3105799","269,1814","53,88","0,2770424","269,1813","53,88","0,2973875","269,1813","53,88","0,319322","269,1813","53,88","0,2126694","269,1814","53,88","0,240167","269,1813","53,88","0,2504984","269,1813","53,88","0,2385775","269,1814","53,88","0,231425","269,1814"
"53,89","0,3105799","269,2313","53,89","0,2795855","269,2313","53,89","0,2953211","269,2313","53,89","0,319163","269,2313","53,89","0,2112389","269,2313","53,89","0,2414386","269,2313","53,89","0,2509753","269,2313","53,89","0,2377828","269,2313","53,89","0,2317429","269,2313"
"53,9","0,3093084","269,2813","53,9","0,2802213","269,2813","53,9","0,2934138","269,2814","53,9","0,3185272","269,2813","53,9","0,2102852","269,2814","53,9","0,2409617","269,2814","53,9","0,2492269","269,2813","53,9","0,2365112","269,2814","53,9","0,2298355","269,2813"
"53,91","0,3080368","269,3314","53,91","0,2794266","269,3314","53,91","0,2954801","269,3313","53,91","0,3185272","269,3313","53,91","0,2096494","269,3313","53,91","0,2390544","269,3313","53,91","0,2476374","269,3313","53,91","0,2358754","269,3313","53,91","0,2293587","269,3313"
"53,92","0,3080368","269,3814","53,92","0,2795855","269,3814","53,92","0,2985001","269,3814","53,92","0,319322","269,3814","53,92","0,210762","269,3814","53,92","0,2388954","269,3814","53,92","0,2477964","269,3813","53,92","0,2369881","269,3813","53,92","0,2319018","269,3814"
"53,93","0,3066063","269,4313","53,93","0,281175","269,4313","53,93","0,2981822","269,4313","53,93","0,3201167","269,4313","53,93","0,2123515","269,4313","53,93","0,2412796","269,4313","53,93","0,2481143","269,4313","53,93","0,2385775","269,4313","53,93","0,2338092","269,4313"
"53,94","0,30454","269,4813","53,94","0,2826055","269,4814","53,94","0,2977053","269,4814","53,94","0,3196398","269,4813","53,94","0,2134641","269,4814","53,94","0,2436638","269,4814","53,94","0,2484322","269,4813","53,94","0,2388954","269,4814","53,94","0,2326965","269,4814"
"53,95","0,3048579","269,5314","53,95","0,2822876","269,5313","53,95","0,2981822","269,5313","53,95","0,319322","269,5313","53,95","0,2134641","269,5313","53,95","0,2454122","269,5313","53,95","0,2492269","269,5313","53,95","0,2385775","269,5313","53,95","0,2309481","269,5313"
"53,96","0,307401","269,5814","53,96","0,2806982","269,5814","53,96","0,2985001","269,5814","53,96","0,3209114","269,5814","53,96","0,2142588","269,5814","53,96","0,2462069","269,5814","53,96","0,2484322","269,5814","53,96","0,2385775","269,5814","53,96","0,2303123","269,5814"
"53,97","0,3096263","269,6311","53,97","0,2806982","269,6313","53,97","0,2973875","269,6313","53,97","0,3215472","269,6313","53,97","0,2160072","269,6313","53,97","0,2438227","269,6311","53,97","0,2473195","269,6313","53,97","0,2374649","269,6313","53,97","0,2306302","269,6311"
"53,98","0,3101031","269,6813","53,98","0,2818108","269,6814","53,98","0,2969106","269,6813","53,98","0,3196398","269,6813","53,98","0,2175967","269,6813","53,98","0,240167","269,6814","53,98","0,246048","269,6814","53,98","0,2357165","269,6814","53,98","0,2319018","269,6814"
"53,99","0,3097852","269,7313","53,99","0,2822876","269,7313","53,99","0,2970695","269,7313","53,99","0,3172556","269,7313","53,99","0,2179146","269,7313","53,99","0,2396901","269,7313","53,99","0,2446175","269,7313","53,99","0,2349218","269,7313","53,99","0,2346039","269,7313"
"54","0,3101031","269,7813","54","0,2830823","269,7813","54","0,2978643","269,7813","54","0,3159841","269,7813","54","0,216802","269,7813","54","0,2414386","269,7813","54","0,2454122","269,7813","54","0,2361933","269,7813","54","0,2374649","269,7813"
"54,01","0,3129641","269,8313","54,01","0,2830823","269,8313","54,01","0,2992948","269,8313","54,01","0,3172556","269,8313","54,01","0,2152125","269,8313","54,01","0,2444585","269,8313","54,01","0,2485911","269,8313","54,01","0,237306","269,8313","54,01","0,2393723","269,8313"
"54,02","0,3148715","269,8813","54,02","0,2803802","269,8813","54,02","0,2994537","269,8813","54,02","0,3188451","269,8813","54,02","0,2126694","269,8813","54,02","0,246048","269,8813","54,02","0,2501806","269,8813","54,02","0,2369881","269,8813","54,02","0,2393723","269,8813"
"54,03","0,3129641","269,9313","54,03","0,2787908","269,9314","54,03","0,2977053","269,9312","54,03","0,3175735","269,9313","54,03","0,2094905","269,9313","54,03","0,2452533","269,9313","54,03","0,2477964","269,9313","54,03","0,2369881","269,9313","54,03","0,2374649","269,9313"
"54,04","0,3101031","269,9813","54,04","0,2802213","269,9813","54,04","0,2961159","269,9813","54,04","0,3148715","269,9811","54,04","0,2086957","269,9813","54,04","0,2422333","269,9813","54,04","0,2454122","269,9813","54,04","0,2377828","269,9813","54,04","0,2350807","269,9813"
"54,05","0,3088315","270,031","54,05","0,281016","270,031","54,05","0,295798","270,031","54,05","0,3145536","270,031","54,05","0,2115567","270,031","54,05","0,2398491","270,031","54,05","0,2465248","270,031","54,05","0,2382596","270,031","54,05","0,2330144","270,031"
"54,06","0,3081957","270,0811","54,06","0,2799034","270,0811","54,06","0,2954801","270,0811","54,06","0,3148715","270,0811","54,06","0,2155304","270,0811","54,06","0,2377828","270,0811","54,06","0,2473195","270,0811","54,06","0,2381007","270,0811","54,06","0,2319018","270,0811"
"54,07","0,3080368","270,1313","54,07","0,2795855","270,1313","54,07","0,2953211","270,1313","54,07","0,3129641","270,1313","54,07","0,2174377","270,1311","54,07","0,2366702","270,1311","54,07","0,2457301","270,1313","54,07","0,2374649","270,1313","54,07","0,2311071","270,1311"
"54,08","0,310421","270,1812","54,08","0,2803802","270,1812","54,08","0,2969106","270,1813","54,08","0,3120104","270,1812","54,08","0,2174377","270,1813","54,08","0,2374649","270,1813","54,08","0,2452533","270,1813","54,08","0,2366702","270,1813","54,08","0,231425","270,1813"
"54,09","0,3137589","270,2311","54,09","0,2814929","270,2311","54,09","0,2981822","270,2311","54,09","0,3140768","270,2311","54,09","0,2160072","270,2311","54,09","0,2390544","270,2311","54,09","0,2468427","270,2311","54,09","0,2366702","270,2311","54,09","0,2325376","270,2311"
"54,1","0,3137589","270,2811","54,1","0,2814929","270,2811","54,1","0,2989769","270,2811","54,1","0,3167788","270,2811","54,1","0,2144178","270,2811","54,1","0,2396901","270,2811","54,1","0,2485911","270,2811","54,1","0,2374649","270,281","54,1","0,2333323","270,2811"
"54,11","0,3113747","270,3313","54,11","0,2803802","270,3313","54,11","0,3002485","270,3313","54,11","0,3185272","270,3313","54,11","0,2139409","270,3313","54,11","0,2382596","270,3313","54,11","0,2509753","270,3313","54,11","0,2385775","270,3313","54,11","0,2334913","270,3313"
"54,12","0,3120104","270,3813","54,12","0,281016","270,3813","54,12","0,3013611","270,3813","54,12","0,3185272","270,3811","54,12","0,2134641","270,3813","54,12","0,2369881","270,3811","54,12","0,2528826","270,3811","54,12","0,2382596","270,3811","54,12","0,2333323","270,3813"
"54,13","0,3148715","270,431","54,13","0,2826055","270,431","54,13","0,3018379","270,4312","54,13","0,3177325","270,4312","54,13","0,2128283","270,4312","54,13","0,2369881","270,4312","54,13","0,25177","270,4312","54,13","0,237306","270,431","54,13","0,2330144","270,4312"
"54,14","0,3148715","270,4811","54,14","0,281175","270,4811","54,14","0,3018379","270,4811","54,14","0,3167788","270,4813","54,14","0,213623","270,4813","54,14","0,2385775","270,4811","54,14","0,2493858","270,4811","54,14","0,2374649","270,4813","54,14","0,2322197","270,4811"
"54,15","0,3129641","270,5313","54,15","0,2799034","270,5311","54,15","0,3002485","270,5313","54,15","0,3159841","270,5311","54,15","0,2155304","270,5313","54,15","0,2404849","270,5311","54,15","0,2476374","270,5313","54,15","0,2382596","270,5311","54,15","0,2319018","270,5313"
"54,16","0,3129641","270,5814","54,16","0,2818108","270,5814","54,16","0,2985001","270,5813","54,16","0,3148715","270,5814","54,16","0,216802","270,5813","54,16","0,2409617","270,5813","54,16","0,2468427","270,5813","54,16","0,2377828","270,5814","54,16","0,2322197","270,5813"
"54,17","0,3124873","270,6311","54,17","0,281016","270,6311","54,17","0,2977053","270,6311","54,17","0,3135999","270,6311","54,17","0,2160072","270,6311","54,17","0,240167","270,631","54,17","0,246048","270,6311","54,17","0,2358754","270,6311","54,17","0,2319018","270,6311"
"54,18","0,3105799","270,6813","54,18","0,278314","270,6813","54,18","0,2981822","270,6812","54,18","0,3128052","270,6812","54,18","0,2150536","270,6813","54,18","0,2404849","270,6813","54,18","0,2465248","270,6813","54,18","0,2349218","270,6813","54,18","0,2317429","270,6813"
"54,19","0,3097852","270,7313","54,19","0,2786318","270,7313","54,19","0,2994537","270,7313","54,19","0,3120104","270,7313","54,19","0,2144178","270,7313","54,19","0,2409617","270,7313","54,19","0,2473195","270,7313","54,19","0,2346039","270,7313","54,19","0,2306302","270,7313"
"54,2","0,3085136","270,7813","54,2","0,2778371","270,7813","54,2","0,301679","270,7813","54,2","0,3121694","270,7813","54,2","0,2147357","270,7811","54,2","0,2393723","270,7813","54,2","0,2473195","270,7813","54,2","0,2346039","270,7813","54,2","0,2301534","270,7813"
"54,21","0,3069242","270,8313","54,21","0,2762477","270,8313","54,21","0,3021558","270,8313","54,21","0,3135999","270,8313","54,21","0,2158483","270,8314","54,21","0,2366702","270,8314","54,21","0,2492269","270,8313","54,21","0,2358754","270,8313","54,21","0,2295176","270,8313"
"54,22","0,3085136","270,8813","54,22","0,2794266","270,8813","54,22","0,3005663","270,8813","54,22","0,3143946","270,8813","54,22","0,216643","270,8813","54,22","0,2358754","270,8813","54,22","0,2528826","270,8813","54,22","0,2366702","270,8813","54,22","0,228246","270,8813"
"54,23","0,3097852","270,9313","54,23","0,2822876","270,9313","54,23","0,3005663","270,9313","54,23","0,3143946","270,9313","54,23","0,2163251","270,9313","54,23","0,2374649","270,9313","54,23","0,2549489","270,9313","54,23","0,2349218","270,9313","54,23","0,2269745","270,9313"
"54,24","0,3077189","270,9813","54,24","0,2799034","270,9814","54,24","0,3021558","270,9813","54,24","0,3137589","270,9814","54,24","0,2160072","270,9813","54,24","0,2404849","270,9814","54,24","0,2544721","270,9814","54,24","0,2333323","270,9813","54,24","0,2274513","270,9814"
"54,25","0,3077189","271,0311","54,25","0,2787908","271,0311","54,25","0,3026327","271,0311","54,25","0,3129641","271,0311","54,25","0,2158483","271,0311","54,25","0,2420743","271,0311","54,25","0,2520879","271,0311","54,25","0,234127","271,0311","54,25","0,2290408","271,0311"
"54,26","0,3093084","271,0814","54,26","0,2822876","271,0814","54,26","0,3040632","271,0813","54,26","0,3128052","271,0813","54,26","0,216643","271,0813","54,26","0,2414386","271,0813","54,26","0,2493858","271,0813","54,26","0,2353986","271,0814","54,26","0,2290408","271,0813"
"54,27","0,3085136","271,1313","54,27","0,2830823","271,1313","54,27","0,3048579","271,1313","54,27","0,3129641","271,1313","54,27","0,2187093","271,1313","54,27","0,2414386","271,1313","54,27","0,2470016","271,1313","54,27","0,2353986","271,1313","54,27","0,228246","271,1313"
"54,28","0,3089905","271,1813","54,28","0,2827644","271,1813","54,28","0,3048579","271,1813","54,28","0,3129641","271,1813","54,28","0,2210935","271,1813","54,28","0,2433459","271,1813","54,28","0,2476374","271,1813","54,28","0,2357165","271,1813","54,28","0,2295176","271,1813"
"54,29","0,3105799","271,2313","54,29","0,2843539","271,2313","54,29","0,3040632","271,2313","54,29","0,3112157","271,2313","54,29","0,2223651","271,2313","54,29","0,2441406","271,2313","54,29","0,2504984","271,2313","54,29","0,2358754","271,2313","54,29","0,2325376","271,2313"
"54,3","0,3077189","271,2813","54,3","0,2841949","271,2814","54,3","0,3032684","271,2813","54,3","0,3096263","271,2813","54,3","0,2222061","271,2813","54,3","0,2428691","271,2813","54,3","0,2524058","271,2813","54,3","0,2338092","271,2813","54,3","0,234127","271,2813"
"54,31","0,3042221","271,3314","54,31","0,2818108","271,3313","54,31","0,3032684","271,3313","54,31","0,3096263","271,3314","54,31","0,2215703","271,3313","54,31","0,2417564","271,3314","54,31","0,2528826","271,3313","54,31","0,2330144","271,3313","54,31","0,2334913","271,3313"
"54,32","0,3048579","271,3813","54,32","0,2806982","271,3814","54,32","0,3040632","271,3814","54,32","0,3097852","271,3813","54,32","0,2218882","271,3813","54,32","0,2417564","271,3813","54,32","0,2532005","271,3813","54,32","0,234127","271,3814","54,32","0,231425","271,3813"
"54,33","0,3042221","271,4312","54,33","0,281175","271,4313","54,33","0,3042221","271,4313","54,33","0,3088315","271,4313","54,33","0,2231598","271,4313","54,33","0,2425512","271,4313","54,33","0,2525648","271,4313","54,33","0,2353986","271,4313","54,33","0,2303123","271,4313"
"54,34","0,3037453","271,4813","54,34","0,2814929","271,4813","54,34","0,3037453","271,4813","54,34","0,3077189","271,4813","54,34","0,2237956","271,4813","54,34","0,243028","271,4813","54,34","0,2525648","271,4813","54,34","0,2365112","271,4813","54,34","0,2306302","271,4813"
"54,35","0,3061295","271,5311","54,35","0,2818108","271,5313","54,35","0,3026327","271,5313","54,35","0,3085136","271,5313","54,35","0,2223651","271,5311","54,35","0,2422333","271,5313","54,35","0,2563795","271,5311","54,35","0,2385775","271,5311","54,35","0,2309481","271,5313"
"54,36","0,3066063","271,5813","54,36","0,2822876","271,5814","54,36","0,3026327","271,5814","54,36","0,3101031","271,5814","54,36","0,2198219","271,5814","54,36","0,2417564","271,5814","54,36","0,2597173","271,5814","54,36","0,2396901","271,5814","54,36","0,2306302","271,5813"
"54,37","0,3053347","271,6311","54,37","0,281016","271,631","54,37","0,3024737","271,6311","54,37","0,310421","271,6311","54,37","0,2175967","271,6311","54,37","0,2425512","271,6311","54,37","0,260512","271,6311","54,37","0,2385775","271,6311","54,37","0,2306302","271,6311"
"54,38","0,3066063","271,6813","54,38","0,278314","271,6813","54,38","0,3026327","271,6813","54,38","0,3096263","271,6813","54,38","0,2175967","271,6813","54,38","0,2436638","271,6813","54,38","0,2616247","271,6813","54,38","0,237306","271,6813","54,38","0,2306302","271,6813"
"54,39","0,3077189","271,7313","54,39","0,2775192","271,7313","54,39","0,3032684","271,7313","54,39","0,3093084","271,7313","54,39","0,2191861","271,7311","54,39","0,2428691","271,7313","54,39","0,2611478","271,7313","54,39","0,2361933","271,7313","54,39","0,2311071","271,7313"
"54,4","0,3069242","271,7813","54,4","0,2787908","271,7813","54,4","0,3021558","271,7811","54,4","0,3081957","271,7813","54,4","0,2214114","271,7811","54,4","0,2420743","271,7813","54,4","0,257651","271,7813","54,4","0,2353986","271,7813","54,4","0,2326965","271,7813"
"54,41","0,3081957","271,8311","54,41","0,2795855","271,8311","54,41","0,3005663","271,8313","54,41","0,3066063","271,8313","54,41","0,2223651","271,8313","54,41","0,2417564","271,8313","54,41","0,2549489","271,8313","54,41","0,2350807","271,8313","54,41","0,234127","271,8313"
"54,42","0,3085136","271,8813","54,42","0,278314","271,8813","54,42","0,3000895","271,8813","54,42","0,3056526","271,8813","54,42","0,2230008","271,8811","54,42","0,2409617","271,8811","54,42","0,2533595","271,8811","54,42","0,2350807","271,8811","54,42","0,2349218","271,8813"
"54,43","0,3053347","271,9313","54,43","0,2778371","271,9313","54,43","0,2992948","271,9313","54,43","0,3053347","271,9313","54,43","0,222683","271,9313","54,43","0,2398491","271,9313","54,43","0,2524058","271,9313","54,43","0,2349218","271,9313","54,43","0,2350807","271,9313"
"54,44","0,3050168","271,9813","54,44","0,2779961","271,9813","54,44","0,2985001","271,9813","54,44","0,30454","271,9813","54,44","0,2214114","271,9813","54,44","0,2398491","271,9813","54,44","0,2520879","271,9813","54,44","0,2338092","271,9813","54,44","0,2334913","271,9813"
"54,45","0,3085136","272,031","54,45","0,2772013","272,031","54,45","0,3000895","272,031","54,45","0,3040632","272,031","54,45","0,2207756","272,031","54,45","0,2412796","272,031","54,45","0,2539953","272,0311","54,45","0,234127","272,0311","54,45","0,2311071","272,031"
"54,46","0,3097852","272,0811","54,46","0,2759298","272,0811","54,46","0,3029505","272,0813","54,46","0,3050168","272,0811","54,46","0,2218882","272,0811","54,46","0,2420743","272,0811","54,46","0,2552668","272,0811","54,46","0,2366702","272,0811","54,46","0,2309481","272,0811"
"54,47","0,3089905","272,1311","54,47","0,2762477","272,1313","54,47","0,3032684","272,1311","54,47","0,307401","272,1313","54,47","0,2230008","272,1313","54,47","0,240167","272,1313","54,47","0,2552668","272,1313","54,47","0,2393723","272,1311","54,47","0,2322197","272,1311"
"54,48","0,3093084","272,1813","54,48","0,2770424","272,1813","54,48","0,3013611","272,1813","54,48","0,3105799","272,1814","54,48","0,2234777","272,1813","54,48","0,2374649","272,1813","54,48","0,2571742","272,1813","54,48","0,2409617","272,1813","54,48","0,2325376","272,1813"
"54,49","0,3085136","272,2311","54,49","0,2767245","272,2311","54,49","0,3000895","272,2311","54,49","0,3124873","272,2311","54,49","0,2237956","272,2311","54,49","0,2377828","272,2311","54,49","0,2621015","272,2311","54,49","0,2417564","272,2311","54,49","0,231425","272,2311"
"54,5","0,3080368","272,281","54,5","0,2764066","272,281","54,5","0,3008842","272,2811","54,5","0,3108978","272,281","54,5","0,2237956","272,2811","54,5","0,2393723","272,2811","54,5","0,2671877","272,2811","54,5","0,2409617","272,2811","54,5","0,2311071","272,2811"
"54,51","0,3101031","272,3311","54,51","0,2762477","272,3313","54,51","0,3021558","272,3313","54,51","0,3077189","272,3313","54,51","0,2231598","272,3313","54,51","0,2396901","272,3313","54,51","0,2684593","272,3313","54,51","0,2396901","272,3313","54,51","0,2322197","272,3313"
"54,52","0,3112157","272,3813","54,52","0,2746582","272,3811","54,52","0,3018379","272,3813","54,52","0,3053347","272,3811","54,52","0,2222061","272,3813","54,52","0,2385775","272,3811","54,52","0,2667109","272,3813","54,52","0,2390544","272,3813","54,52","0,2334913","272,3813"
"54,53","0,3093084","272,4312","54,53","0,2738635","272,4312","54,53","0,301679","272,4312","54,53","0,3048579","272,4312","54,53","0,222683","272,4312","54,53","0,2385775","272,431","54,53","0,2643267","272,4312","54,53","0,2382596","272,4312","54,53","0,2365112","272,4312"
"54,54","0,3089905","272,4813","54,54","0,2754529","272,4813","54,54","0,3026327","272,4811","54,54","0,3050168","272,4811","54,54","0,225544","272,481","54,54","0,2393723","272,4811","54,54","0,2613068","272,4811","54,54","0,237306","272,4811","54,54","0,2404849","272,4811"
"54,55","0,3096263","272,5311","54,55","0,2767245","272,5311","54,55","0,3034274","272,5313","54,55","0,3048579","272,5313","54,55","0,2295176","272,5313","54,55","0,2404849","272,5313","54,55","0,2587636","272,5313","54,55","0,2377828","272,5313","54,55","0,2414386","272,5313"
"54,56","0,307401","272,5814","54,56","0,2767245","272,5814","54,56","0,3026327","272,5814","54,56","0,3050168","272,5814","54,56","0,2319018","272,5814","54,56","0,2406438","272,5814","54,56","0,2573331","272,5814","54,56","0,2393723","272,5814","54,56","0,2393723","272,5814"
"54,57","0,3048579","272,6311","54,57","0,2775192","272,6311","54,57","0,301679","272,6311","54,57","0,3066063","272,6311","54,57","0,231425","272,631","54,57","0,2404849","272,6311","54,57","0,2587636","272,6311","54,57","0,2396901","272,6311","54,57","0,2366702","272,6311"
"54,58","0,3037453","272,6813","54,58","0,2786318","272,6813","54,58","0,3013611","272,6813","54,58","0,3081957","272,6813","54,58","0,2309481","272,6813","54,58","0,2404849","272,6813","54,58","0,263532","272,6813","54,58","0,2393723","272,6812","54,58","0,234127","272,6813"
"54,59","0,3034274","272,7313","54,59","0,2767245","272,7313","54,59","0,3010432","272,7313","54,59","0,307401","272,7313","54,59","0,231425","272,7313","54,59","0,2398491","272,7313","54,59","0,2684593","272,7313","54,59","0,2390544","272,7314","54,59","0,2309481","272,7313"
"54,6","0,3040632","272,7811","54,6","0,2738635","272,7813","54,6","0,3005663","272,7813","54,6","0,3066063","272,7813","54,6","0,2333323","272,7813","54,6","0,2390544","272,7813","54,6","0,2708435","272,7813","54,6","0,2388954","272,7813","54,6","0,2295176","272,7813"
"54,61","0,3042221","272,8313","54,61","0,2732277","272,8313","54,61","0,3005663","272,8313","54,61","0,3072421","272,8311","54,61","0,2366702","272,8313","54,61","0,2385775","272,8313","54,61","0,2719561","272,8313","54,61","0,2377828","272,8313","54,61","0,2311071","272,8313"
"54,62","0,3032684","272,8813","54,62","0,2740224","272,8811","54,62","0,3000895","272,8811","54,62","0,3064474","272,8813","54,62","0,2385775","272,8813","54,62","0,2385775","272,8811","54,62","0,2716382","272,8813","54,62","0,2366702","272,8811","54,62","0,2325376","272,8813"
"54,63","0,30454","272,9313","54,63","0,2735456","272,9313","54,63","0,3002485","272,9313","54,63","0,3050168","272,9313","54,63","0,2385775","272,9313","54,63","0,2388954","272,9313","54,63","0,2692541","272,9313","54,63","0,237306","272,9313","54,63","0,2333323","272,9313"
"54,64","0,3088315","272,9813","54,64","0,2732277","272,9813","54,64","0,3010432","272,9813","54,64","0,3048579","272,9813","54,64","0,2388954","272,9813","54,64","0,2398491","272,9813","54,64","0,2655983","272,9814","54,64","0,2396901","272,9813","54,64","0,2334913","272,9813"
"54,65","0,3105799","273,0311","54,65","0,2748171","273,0311","54,65","0,3013611","273,0311","54,65","0,3037453","273,0311","54,65","0,2398491","273,0311","54,65","0,240167","273,0311","54,65","0,2648036","273,0311","54,65","0,2420743","273,0311","54,65","0,2334913","273,0311"
"54,66","0,3101031","273,0814","54,66","0,2759298","273,0813","54,66","0,3005663","273,0813","54,66","0,3024737","273,0813","54,66","0,2404849","273,0813","54,66","0,2393723","273,0814","54,66","0,266393","273,0813","54,66","0,2433459","273,0814","54,66","0,234127","273,0813"
"54,67","0,3105799","273,1313","54,67","0,275135","273,1313","54,67","0,3000895","273,1313","54,67","0,3021558","273,1313","54,67","0,2412796","273,1313","54,67","0,2377828","273,1313","54,67","0,2667109","273,1313","54,67","0,2425512","273,1313","54,67","0,2353986","273,1313"
"54,68","0,310421","273,1813","54,68","0,2743403","273,1813","54,68","0,3008842","273,1813","54,68","0,301679","273,1813","54,68","0,2433459","273,1813","54,68","0,2374649","273,1813","54,68","0,2659162","273,1813","54,68","0,2414386","273,1813","54,68","0,2369881","273,1813"
"54,69","0,3081957","273,2313","54,69","0,2746582","273,2313","54,69","0,3018379","273,2313","54,69","0,3010432","273,2313","54,69","0,2444585","273,2313","54,69","0,2382596","273,2313","54,69","0,2660751","273,2313","54,69","0,2406438","273,2311","54,69","0,2374649","273,2313"
"54,7","0,3080368","273,2813","54,7","0,2746582","273,2813","54,7","0,3018379","273,2813","54,7","0,301679","273,2813","54,7","0,2446175","273,2813","54,7","0,2393723","273,2813","54,7","0,2675056","273,2813","54,7","0,2404849","273,2813","54,7","0,2366702","273,2813"
"54,71","0,3089905","273,3314","54,71","0,2732277","273,3314","54,71","0,3010432","273,3313","54,71","0,3013611","273,3313","54,71","0,2452533","273,3314","54,71","0,2406438","273,3313","54,71","0,2695719","273,3313","54,71","0,240167","273,3313","54,71","0,2350807","273,3313"
"54,72","0,3085136","273,3813","54,72","0,2716382","273,3813","54,72","0,3005663","273,3814","54,72","0,3000895","273,3813","54,72","0,2462069","273,3814","54,72","0,2414386","273,3814","54,72","0,272433","273,3813","54,72","0,2398491","273,3814","54,72","0,2330144","273,3813"
"54,73","0,3080368","273,4313","54,73","0,2716382","273,4312","54,73","0,301679","273,4313","54,73","0,3002485","273,4313","54,73","0,2470016","273,4312","54,73","0,2409617","273,4313","54,73","0,275135","273,4313","54,73","0,2398491","273,4312","54,73","0,2322197","273,4313"
"54,74","0,3093084","273,4813","54,74","0,272274","273,4813","54,74","0,3037453","273,4813","54,74","0,3010432","273,4813","54,74","0,2465248","273,4813","54,74","0,2398491","273,4813","54,74","0,2746582","273,4813","54,74","0,2404849","273,4813","54,74","0,2326965","273,4813"
"54,75","0,3096263","273,5313","54,75","0,2727509","273,5313","54,75","0,30454","273,5311","54,75","0,3010432","273,5313","54,75","0,243028","273,5311","54,75","0,2385775","273,5313","54,75","0,272433","273,5313","54,75","0,2404849","273,5311","54,75","0,2330144","273,5311"
"54,76","0,3081957","273,5814","54,76","0,272433","273,5814","54,76","0,3037453","273,5814","54,76","0,3002485","273,5813","54,76","0,2398491","273,5814","54,76","0,237306","273,5813","54,76","0,2714793","273,5814","54,76","0,2396901","273,5814","54,76","0,2317429","273,5813"
"54,77","0,3069242","273,6313","54,77","0,2695719","273,6313","54,77","0,3029505","273,6311","54,77","0,2992948","273,6311","54,77","0,2382596","273,6311","54,77","0,2369881","273,6313","54,77","0,2708435","273,6311","54,77","0,2374649","273,6313","54,77","0,2309481","273,6311"
