sealant,liner,side,file,replicate,mean_release_cN_25mm,sd_trace_cN_25mm,noise_std_cN_25mm,noise_max_abs_cN_25mm,noise_samples,instrument_peak_hz,filter_cutoff_hz,peaks_0.5cN,max_residual_0.5cN_context,peaks_1cN,max_residual_1cN_context,peaks_1.4cN,max_residual_1.4cN_context,peaks_2cN,max_residual_2cN_context,peaks_3cN,max_residual_3cN_context,liner_label,side_label
C1EN,crosil42,internal,20250519_C1EN_crosil42_internal.csv,1_4,8.224353587019472,0.9980824802444906,0.07432266474480356,0.23214116550798575,80,8.749999999999993,6.999999999999995,5,2.0441313543230506,1,2.0441313543230506,1,2.0441313543230506,1,2.0441313543230506,0,2.0441313543230506,Crosil 42,inner
C1EN,crosil42,internal,20250519_C1EN_crosil42_internal.csv,1_5,6.692345028996599,0.6709273163765064,0.11346488931976864,0.3251140730305382,80,8.749999999999993,6.999999999999995,4,0.702238874417372,0,0.702238874417372,0,0.702238874417372,0,0.702238874417372,0,0.702238874417372,Crosil 42,inner
C1EN,crosil42,internal,20250519_C1EN_crosil42_internal.csv,1_6,7.3996403882514965,0.7195307134233289,0.05533317410082991,0.14909035724241718,80,8.749999999999993,6.999999999999995,16,1.1763722449671636,1,1.1763722449671636,0,1.1763722449671636,0,1.1763722449671636,0,1.1763722449671636,Crosil 42,inner
C1EN,crosil42,internal,20250519_C1EN_crosil42_internal.csv,1_7,6.449220479667085,0.8657777401114326,0.07602972384969192,0.17617250813908467,80,8.749999999999993,6.999999999999995,17,2.0236220973641514,2,2.0236220973641514,2,2.0236220973641514,1,2.0236220973641514,0,2.0236220973641514,Crosil 42,inner
C1EN,crosil42,internal,20250519_C1EN_crosil42_internal.csv,1_8,7.199945937962858,1.1261672803218417,0.1074978085632567,0.2940265933987467,80,8.749999999999993,6.999999999999995,27,4.137452760883059,10,4.137452760883059,5,4.137452760883059,2,4.137452760883059,1,4.137452760883059,Crosil 42,inner
C1EN,crosil42,internal,20250519_C1EN_crosil42_internal.csv,1_9,5.7402420709289705,0.46955305082209053,0.08362946938473684,0.2490009767132863,80,8.749999999999993,6.999999999999995,0,0.4238636025058202,0,0.4238636025058202,0,0.4238636025058202,0,0.4238636025058202,0,0.4238636025058202,Crosil 42,inner
C1EN,crosil42,internal,20250519_C1EN_crosil42_internal.csv,1_10,12.804409933329522,1.0292398252857877,0.13372798449241452,0.30052631261715534,80,8.749999999999993,6.999999999999995,50,1.5569486734009903,11,1.5569486734009903,2,1.5569486734009903,0,1.5569486734009903,0,1.5569486734009903,Crosil 42,inner
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_1,7.7685981765853604,1.0026619026127832,0.04282348399899444,0.12584016032268228,80,6.874999999999994,5.499999999999996,14,8.595934959688284,3,8.595934959688284,1,8.595934959688284,0,8.595934959688284,0,8.595934959688284,Dolpap,outer
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_2,8.144274195601099,0.7354623367219637,0.055403546057527175,0.13043562483696264,80,6.874999999999994,5.499999999999996,61,1.7762591423019822,17,1.7762591423019822,6,1.7762591423019822,0,1.7762591423019822,0,1.7762591423019822,Dolpap,outer
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_3,7.444430322207738,0.8621718144643118,0.06917997687224241,0.18278938480301438,80,6.874999999999994,5.499999999999996,39,1.3631853694422478,3,1.3631853694422478,0,1.3631853694422478,0,1.3631853694422478,0,1.3631853694422478,Dolpap,outer
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_4,7.126315107633596,0.9674158697578227,0.22293133167064016,0.49747487124010914,80,6.874999999999994,5.499999999999996,4,0.7111815302243502,0,0.7111815302243502,0,0.7111815302243502,0,0.7111815302243502,0,0.7111815302243502,Dolpap,outer
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_5,7.242888237750028,0.5611684364372338,0.16003756411610967,0.6436197814555922,80,6.874999999999994,5.499999999999996,8,0.6999535251622724,0,0.6999535251622724,0,0.6999535251622724,0,0.6999535251622724,0,0.6999535251622724,Dolpap,outer
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_6,7.601349560138461,1.5628455955785752,0.04071854800766242,0.10675494449013682,80,6.874999999999994,5.499999999999996,34,2.3291210899484898,11,2.3291210899484898,5,2.3291210899484898,3,2.3291210899484898,0,2.3291210899484898,Dolpap,outer
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_7,8.180547724985878,0.3702207823024267,0.07432964124189607,0.2167410741194144,80,6.874999999999994,5.499999999999996,8,0.6559399430105681,0,0.6559399430105681,0,0.6559399430105681,0,0.6559399430105681,0,0.6559399430105681,Dolpap,outer
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_8,7.416507942260636,1.0759779120586397,0.074095844938692,0.14451849709622633,80,6.874999999999994,5.499999999999996,5,0.8587320387831263,0,0.8587320387831263,0,0.8587320387831263,0,0.8587320387831263,0,0.8587320387831263,Dolpap,outer
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_9,6.63525055804111,1.0239438550660758,0.0662171288487739,0.13077779105469434,80,6.874999999999994,5.499999999999996,2,0.5376255687132965,0,0.5376255687132965,0,0.5376255687132965,0,0.5376255687132965,0,0.5376255687132965,Dolpap,outer
C1EN,dolpap,external,20250516_C1EN_dolpap_external.csv,1_10,7.210662844751245,1.2498216156678683,0.06442118358930023,0.152194421261108,80,6.874999999999994,5.499999999999996,20,1.7337508402625281,5,1.7337508402625281,3,1.7337508402625281,0,1.7337508402625281,0,1.7337508402625281,Dolpap,outer
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_1,6.004756762243154,1.9134773358865296,0.07074610686687183,0.19482700018592994,80,6.874999999999994,5.499999999999996,47,3.84533409868678,13,3.84533409868678,5,3.84533409868678,4,3.84533409868678,2,3.84533409868678,Dolpap,inner
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_2,6.499856591066607,1.2818162773874269,0.12323117092443285,0.266751566363075,80,6.874999999999994,5.499999999999996,48,2.4772314187657423,11,2.4772314187657423,8,2.4772314187657423,2,2.4772314187657423,0,2.4772314187657423,Dolpap,inner
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_3,4.444346012444606,0.943608555039171,0.0497421729129431,0.11173044641861574,80,6.874999999999994,5.499999999999996,12,1.6079529737309208,4,1.6079529737309208,2,1.6079529737309208,0,1.6079529737309208,0,1.6079529737309208,Dolpap,inner
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_4,5.992206252584423,0.14802820500990826,0.06014265233358734,0.17885911119171014,80,6.874999999999994,5.499999999999996,0,0.32979978019433764,0,0.32979978019433764,0,0.32979978019433764,0,0.32979978019433764,0,0.32979978019433764,Dolpap,inner
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_5,5.973973214414601,0.6102830088620751,0.07067801334190842,0.1921319982514433,80,6.874999999999994,5.499999999999996,1,0.6048388810321887,0,0.6048388810321887,0,0.6048388810321887,0,0.6048388810321887,0,0.6048388810321887,Dolpap,inner
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_6,6.810158118278145,1.0331569243180425,0.053026365143391346,0.11976804456479587,80,6.874999999999994,5.499999999999996,14,1.531761794370698,4,1.531761794370698,1,1.531761794370698,0,1.531761794370698,0,1.531761794370698,Dolpap,inner
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_7,9.223986321303054,1.9454402673316484,0.0737422293634246,0.16565081088616218,80,6.874999999999994,5.499999999999996,71,4.137593857848267,35,4.137593857848267,20,4.137593857848267,10,4.137593857848267,2,4.137593857848267,Dolpap,inner
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_8,5.924214209745948,0.21264285768527244,0.08275315396516454,0.208720123842902,80,6.874999999999994,5.499999999999996,0,0.4958545225303236,0,0.4958545225303236,0,0.4958545225303236,0,0.4958545225303236,0,0.4958545225303236,Dolpap,inner
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_9,6.859056696055808,0.7119242967617347,0.06325163867816196,0.1586775554637589,80,6.874999999999994,5.499999999999996,42,3.8445295884592112,12,3.8445295884592112,4,3.8445295884592112,3,3.8445295884592112,1,3.8445295884592112,Dolpap,inner
C1EN,dolpap,internal,20250519_C1EN_dolpap_internal.csv,1_10,7.770742863127452,1.9633189493648489,0.06430581799710085,0.18206485416296636,80,6.874999999999994,5.499999999999996,25,1.4908964895675698,3,1.4908964895675698,1,1.4908964895675698,0,1.4908964895675698,0,1.4908964895675698,Dolpap,inner
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_1,10.85076308374296,0.6557079090819046,0.055924511737983455,0.16935338688943885,80,6.874999999999994,5.499999999999996,18,1.7716968312720933,3,1.7716968312720933,2,1.7716968312720933,0,1.7716968312720933,0,1.7716968312720933,Rossella,outer
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_2,9.36629719435287,0.33310708850502657,0.06354065246297551,0.15936272878880148,80,6.874999999999994,5.499999999999996,7,1.2720717350196142,1,1.2720717350196142,0,1.2720717350196142,0,1.2720717350196142,0,1.2720717350196142,Rossella,outer
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_3,13.70085931996689,0.7452023439758373,0.060213756386367036,0.16040944938569882,80,6.874999999999994,5.499999999999996,30,1.367610256564364,3,1.367610256564364,0,1.367610256564364,0,1.367610256564364,0,1.367610256564364,Rossella,outer
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_4,11.11009119584103,3.618733888792131,0.05541564148179798,0.1590917258849113,80,6.874999999999994,5.499999999999996,24,40.22727022191773,16,40.22727022191773,16,40.22727022191773,13,40.22727022191773,9,40.22727022191773,Rossella,outer
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_5,11.601755590131312,0.5753477136139562,0.07412747627705078,0.15615144062980282,80,6.874999999999994,5.499999999999996,17,1.0591709317058688,1,1.0591709317058688,0,1.0591709317058688,0,1.0591709317058688,0,1.0591709317058688,Rossella,outer
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_6,14.097868003552872,1.5899448692473235,0.05404365105224752,0.1205620298270202,80,6.874999999999994,5.499999999999996,8,1.3268402923521245,1,1.3268402923521245,0,1.3268402923521245,0,1.3268402923521245,0,1.3268402923521245,Rossella,outer
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_7,11.198734319325615,0.2845059673357098,0.03541395232686808,0.10399574626344414,80,6.874999999999994,5.499999999999996,4,0.5601788715590792,0,0.5601788715590792,0,0.5601788715590792,0,0.5601788715590792,0,0.5601788715590792,Rossella,outer
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_8,13.11743416970553,0.6874986353995866,0.05581907817540803,0.13357097617607067,80,6.874999999999994,5.499999999999996,7,1.0013734732953472,1,1.0013734732953472,0,1.0013734732953472,0,1.0013734732953472,0,1.0013734732953472,Rossella,outer
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_9,9.864529440213776,0.986606565642955,0.04292746874588895,0.10815066594312382,80,6.874999999999994,5.499999999999996,0,0.44925689134653335,0,0.44925689134653335,0,0.44925689134653335,0,0.44925689134653335,0,0.44925689134653335,Rossella,outer
C1EN,rossella,external,20250521_C1EN_rossella_external.csv,1_10,12.147898923636227,0.6308295438667849,0.05947375636908612,0.13950717838741275,80,6.874999999999994,5.499999999999996,19,2.590978497792229,4,2.590978497792229,0,2.590978497792229,0,2.590978497792229,0,2.590978497792229,Rossella,outer
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_1,17.13792463743565,0.6217084846054259,0.053665004012705006,0.1423872241297614,80,8.749999999999993,6.999999999999995,21,0.9689584861249878,0,0.9689584861249878,0,0.9689584861249878,0,0.9689584861249878,0,0.9689584861249878,Rossella,inner
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_2,10.573081333220728,0.35415917950663517,0.06369952460745416,0.16958668505012325,80,8.749999999999993,6.999999999999995,2,0.5083810258894095,0,0.5083810258894095,0,0.5083810258894095,0,0.5083810258894095,0,0.5083810258894095,Rossella,inner
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_3,18.16016801682894,0.6904024287434682,0.21581341466060397,0.47852452631019904,80,8.749999999999993,6.999999999999995,42,1.8755845599559229,16,1.8755845599559229,4,1.8755845599559229,0,1.8755845599559229,0,1.8755845599559229,Rossella,inner
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_4,14.241147958282532,5.009905160499885,0.056138814818802445,0.16510969176241286,80,8.749999999999993,6.999999999999995,55,39.024625917156676,35,39.024625917156676,30,39.024625917156676,25,39.024625917156676,16,39.024625917156676,Rossella,inner
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_5,13.34243501258357,0.8975661767346451,0.07337520762794948,0.1964671280619567,80,8.749999999999993,6.999999999999995,23,0.9477657568878001,0,0.9477657568878001,0,0.9477657568878001,0,0.9477657568878001,0,0.9477657568878001,Rossella,inner
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_6,17.56203991424932,1.817545749127974,0.07464492474667107,0.17576825186183467,80,8.749999999999993,6.999999999999995,44,3.893591980646749,12,3.893591980646749,6,3.893591980646749,2,3.893591980646749,1,3.893591980646749,Rossella,inner
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_7,12.952651248951213,1.9951246628093247,0.05648498324730754,0.18709445728147164,80,8.749999999999993,6.999999999999995,56,1.9772165423445052,18,1.9772165423445052,5,1.9772165423445052,0,1.9772165423445052,0,1.9772165423445052,Rossella,inner
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_8,12.605213341618526,0.8335968167708657,0.040846756030237345,0.09643454666796701,80,8.749999999999993,6.999999999999995,35,2.0111785572841976,6,2.0111785572841976,4,2.0111785572841976,1,2.0111785572841976,0,2.0111785572841976,Rossella,inner
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_9,20.842237371759555,11.168768651914403,0.061214806650678105,0.13360761018456827,80,8.749999999999993,6.999999999999995,72,46.643430034762254,62,46.643430034762254,60,46.643430034762254,57,46.643430034762254,48,46.643430034762254,Rossella,inner
C1EN,rossella,internal,20250521_C1EN_rossella_internal.csv,1_10,12.860072523144902,0.5759263703702234,0.04130896307254467,0.10292157524570342,80,8.749999999999993,6.999999999999995,4,0.6919974015549696,0,0.6919974015549696,0,0.6919974015549696,0,0.6919974015549696,0,0.6919974015549696,Rossella,inner
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_1,5.407819797487937,0.38160346664512257,0.06868486170968387,0.14958667166856285,80,4.999999999999996,3.9999999999999964,5,2.361413406373411,3,2.361413406373411,2,2.361413406373411,1,2.361413406373411,0,2.361413406373411,Crosil 42,outer
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_2,5.401876293309683,0.20771426908859036,0.059794799038778594,0.14351382167147483,80,4.999999999999996,3.9999999999999964,1,0.5909009808325233,0,0.5909009808325233,0,0.5909009808325233,0,0.5909009808325233,0,0.5909009808325233,Crosil 42,outer
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_3,5.9901860828715865,3.48337931122727,0.06575255346771934,0.14177320879208674,80,4.999999999999996,3.9999999999999964,13,17.666528401151773,12,17.666528401151773,9,17.666528401151773,7,17.666528401151773,7,17.666528401151773,Crosil 42,outer
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_4,5.131132943449347,0.15856901749622093,0.06838570032844536,0.1877457823426391,80,4.999999999999996,3.9999999999999964,0,0.3019055809679462,0,0.3019055809679462,0,0.3019055809679462,0,0.3019055809679462,0,0.3019055809679462,Crosil 42,outer
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_5,5.458033658569785,0.2084003826983957,0.08211820010254203,0.1928009592309563,80,4.999999999999996,3.9999999999999964,0,0.47022382069940305,0,0.47022382069940305,0,0.47022382069940305,0,0.47022382069940305,0,0.47022382069940305,Crosil 42,outer
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_6,5.6233121732410085,0.19180486216856837,0.07814436939704891,0.22117087032031915,80,4.999999999999996,3.9999999999999964,0,0.23225109571902436,0,0.23225109571902436,0,0.23225109571902436,0,0.23225109571902436,0,0.23225109571902436,Crosil 42,outer
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_7,5.536566693358052,0.3411559997850254,0.08972095387946859,0.21641342273033157,80,4.999999999999996,3.9999999999999964,6,1.0236321679597697,1,1.0236321679597697,0,1.0236321679597697,0,1.0236321679597697,0,1.0236321679597697,Crosil 42,outer
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_8,5.0932097286657125,0.12507913188955672,0.06827667783360161,0.14389379529171573,80,4.999999999999996,3.9999999999999964,0,0.3823688376697901,0,0.3823688376697901,0,0.3823688376697901,0,0.3823688376697901,0,0.3823688376697901,Crosil 42,outer
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_9,4.003719973329923,0.1710949465279514,0.08087690075813175,0.20193919530710758,45,4.999999999999996,3.9999999999999964,0,0.5161491051577551,0,0.5161491051577551,0,0.5161491051577551,0,0.5161491051577551,0,0.5161491051577551,Crosil 42,outer
T1E,crosil42,external,20250428_T1E_crosil42_external.csv,1_10,5.7412688209925395,0.19967304623048707,0.059729088816381136,0.14186037175426985,80,4.999999999999996,3.9999999999999964,3,0.7267414423435592,0,0.7267414423435592,0,0.7267414423435592,0,0.7267414423435592,0,0.7267414423435592,Crosil 42,outer
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_1,5.22866503632027,0.20843628064125272,0.08618439087494911,0.22109187244568548,80,8.749999999999993,6.999999999999995,0,0.40813472085412805,0,0.40813472085412805,0,0.40813472085412805,0,0.40813472085412805,0,0.40813472085412805,Crosil 42,inner
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_2,3.336591516950913,0.17575028151087943,0.0736879420890104,0.17507289522988856,80,8.749999999999993,6.999999999999995,0,0.3890397677353743,0,0.3890397677353743,0,0.3890397677353743,0,0.3890397677353743,0,0.3890397677353743,Crosil 42,inner
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_3,4.341940735705883,0.2722787680478873,0.07444337433654409,0.15536177279818164,80,8.749999999999993,6.999999999999995,0,0.33168085592188423,0,0.33168085592188423,0,0.33168085592188423,0,0.33168085592188423,0,0.33168085592188423,Crosil 42,inner
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_4,4.21461737906834,0.17626588993428385,0.0745798201202169,0.20986176640196452,80,8.749999999999993,6.999999999999995,1,0.597762389733407,0,0.597762389733407,0,0.597762389733407,0,0.597762389733407,0,0.597762389733407,Crosil 42,inner
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_5,3.5438577718216484,0.39877591902542253,0.10197014304704341,0.22191841152797223,80,8.749999999999993,6.999999999999995,3,0.6665095992419136,0,0.6665095992419136,0,0.6665095992419136,0,0.6665095992419136,0,0.6665095992419136,Crosil 42,inner
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_6,3.4788340474100954,0.32033917775391924,0.04765852667175181,0.12066884501435934,80,8.749999999999993,6.999999999999995,3,0.5701507678278838,0,0.5701507678278838,0,0.5701507678278838,0,0.5701507678278838,0,0.5701507678278838,Crosil 42,inner
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_7,4.655671323718483,0.12637256790230816,0.06512733706237378,0.16057084364986865,80,8.749999999999993,6.999999999999995,0,0.33927501776282243,0,0.33927501776282243,0,0.33927501776282243,0,0.33927501776282243,0,0.33927501776282243,Crosil 42,inner
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_8,5.05712692732175,0.1687976189546353,0.07264325374180085,0.15537421077663413,80,8.749999999999993,6.999999999999995,0,0.3717820771882263,0,0.3717820771882263,0,0.3717820771882263,0,0.3717820771882263,0,0.3717820771882263,Crosil 42,inner
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_9,4.702364319039716,0.1833265391321382,0.08716433911781366,0.22674691813092274,80,8.749999999999993,6.999999999999995,0,0.375015336383535,0,0.375015336383535,0,0.375015336383535,0,0.375015336383535,0,0.375015336383535,Crosil 42,inner
T1E,crosil42,internal,20250425_T1E_crosil42_internal.csv,1_10,4.67889812728306,0.3296519721030793,0.05167663178593081,0.13870636042875975,80,8.749999999999993,6.999999999999995,0,0.39289109926527455,0,0.39289109926527455,0,0.39289109926527455,0,0.39289109926527455,0,0.39289109926527455,Crosil 42,inner
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_1,4.948693325662626,0.15664123235117813,0.09637190428730101,0.2737507589529675,80,7.499999999999994,5.999999999999996,2,0.5990343001760539,0,0.5990343001760539,0,0.5990343001760539,0,0.5990343001760539,0,0.5990343001760539,Dolpap,outer
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_2,5.365387011909743,0.5844018254832964,0.058486195344860464,0.12125555030761785,80,7.499999999999994,5.999999999999996,15,2.8865560655339,5,2.8865560655339,1,2.8865560655339,1,2.8865560655339,0,2.8865560655339,Dolpap,outer
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_3,5.6672608498584,0.3855328605972193,0.04926659447168604,0.13464695886718303,80,7.499999999999994,5.999999999999996,5,0.7215248029930967,0,0.7215248029930967,0,0.7215248029930967,0,0.7215248029930967,0,0.7215248029930967,Dolpap,outer
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_4,5.281450363484418,0.29093501106317815,0.08303617077575264,0.2192914196858054,80,7.499999999999994,5.999999999999996,7,1.1492362521741386,2,1.1492362521741386,0,1.1492362521741386,0,1.1492362521741386,0,1.1492362521741386,Dolpap,outer
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_5,5.306080094917015,0.08273278565979808,0.050799931064002775,0.13508053859605948,80,7.499999999999994,5.999999999999996,0,0.2321334848973164,0,0.2321334848973164,0,0.2321334848973164,0,0.2321334848973164,0,0.2321334848973164,Dolpap,outer
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_6,5.913772217864401,0.25783457717738956,0.05907531057701772,0.1539552772654491,80,7.499999999999994,5.999999999999996,0,0.4586800149483934,0,0.4586800149483934,0,0.4586800149483934,0,0.4586800149483934,0,0.4586800149483934,Dolpap,outer
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_7,5.119013559618308,0.1633387783032281,0.05784520914303721,0.14448891037845854,80,7.499999999999994,5.999999999999996,2,0.7214920579172113,0,0.7214920579172113,0,0.7214920579172113,0,0.7214920579172113,0,0.7214920579172113,Dolpap,outer
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_8,5.375628029721616,0.20840847066482238,0.07621838312378856,0.1638884963523542,80,7.499999999999994,5.999999999999996,1,0.5201925271818175,0,0.5201925271818175,0,0.5201925271818175,0,0.5201925271818175,0,0.5201925271818175,Dolpap,outer
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_9,5.395720339421231,1.6551497573742024,0.06036681281979184,0.13983311212347566,80,7.499999999999994,5.999999999999996,13,9.331162496204385,7,9.331162496204385,6,9.331162496204385,4,9.331162496204385,1,9.331162496204385,Dolpap,outer
T1E,dolpap,external,20250430_T1E_dolpap_external.csv,1_10,5.357331192350594,0.5697052776097367,0.06095026211464902,0.17789927032887037,80,7.499999999999994,5.999999999999996,11,3.39140266004868,2,3.39140266004868,2,3.39140266004868,1,3.39140266004868,1,3.39140266004868,Dolpap,outer
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_1,6.228168085897199,0.8356329342824663,0.05133660469296414,0.12818658282272097,80,4.999999999999996,3.9999999999999964,35,4.406476846245057,6,4.406476846245057,5,4.406476846245057,3,4.406476846245057,2,4.406476846245057,Dolpap,inner
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_2,5.782261871098813,0.2619065014107437,0.06187339541896459,0.13450333284962054,80,4.999999999999996,3.9999999999999964,0,0.40223596263416483,0,0.40223596263416483,0,0.40223596263416483,0,0.40223596263416483,0,0.40223596263416483,Dolpap,inner
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_3,5.62952750740161,0.9220272336418722,0.0653794254236818,0.16794517711857374,80,4.999999999999996,3.9999999999999964,5,4.92059784619615,4,4.92059784619615,2,4.92059784619615,1,4.92059784619615,1,4.92059784619615,Dolpap,inner
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_4,7.002744381076307,0.45424229124320914,0.06446745138089087,0.15085168986116043,80,4.999999999999996,3.9999999999999964,2,0.5702872514319924,0,0.5702872514319924,0,0.5702872514319924,0,0.5702872514319924,0,0.5702872514319924,Dolpap,inner
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_5,4.487885970759549,2.5161110949065955,0.08160842349361146,0.29659834719858896,80,4.999999999999996,3.9999999999999964,14,6.026907225251348,5,6.026907225251348,4,6.026907225251348,4,6.026907225251348,3,6.026907225251348,Dolpap,inner
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_6,6.817309224307998,1.085251949529748,0.06003062713980822,0.1573456471479328,80,4.999999999999996,3.9999999999999964,21,3.0018316875929987,6,3.0018316875929987,4,3.0018316875929987,2,3.0018316875929987,1,3.0018316875929987,Dolpap,inner
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_7,5.523681696354002,0.3598723647686956,0.05838952123579476,0.12468764443813558,80,4.999999999999996,3.9999999999999964,0,0.24607044372786588,0,0.24607044372786588,0,0.24607044372786588,0,0.24607044372786588,0,0.24607044372786588,Dolpap,inner
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_8,5.738363494625329,0.13257640396747739,0.06446928152450893,0.18685392564320938,80,4.999999999999996,3.9999999999999964,0,0.33156224696557907,0,0.33156224696557907,0,0.33156224696557907,0,0.33156224696557907,0,0.33156224696557907,Dolpap,inner
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_9,6.70053425520026,0.6733783627728283,0.07013168164804884,0.1626637072065402,80,4.999999999999996,3.9999999999999964,23,1.872685592789898,3,1.872685592789898,2,1.872685592789898,0,1.872685592789898,0,1.872685592789898,Dolpap,inner
T1E,dolpap,internal,20250505_T1E_dolpap_internal.csv,1_10,6.20881186494923,0.7522637635016278,0.052941738211439285,0.14834907810161993,80,4.999999999999996,3.9999999999999964,21,1.781751121573791,6,1.781751121573791,3,1.781751121573791,0,1.781751121573791,0,1.781751121573791,Dolpap,inner
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_1,8.980307311966866,0.5769584931370719,0.07626979961954697,0.20439592887158653,58,7.38636363636363,5.909090909090904,33,1.711409521693953,6,1.711409521693953,2,1.711409521693953,0,1.711409521693953,0,1.711409521693953,Rossella,outer
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_2,8.349832342159983,0.5408742511947128,0.08130401689612778,0.2129649591470155,80,7.38636363636363,5.909090909090904,20,0.9142052191172284,0,0.9142052191172284,0,0.9142052191172284,0,0.9142052191172284,0,0.9142052191172284,Rossella,outer
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_3,9.289113080189189,0.4152728743246809,0.08615539033816576,0.18501881113777707,55,7.38636363636363,5.909090909090904,10,0.8192107398158135,0,0.8192107398158135,0,0.8192107398158135,0,0.8192107398158135,0,0.8192107398158135,Rossella,outer
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_4,9.762487254396156,0.25965366273937784,0.046782231702141304,0.1391507951868992,80,7.38636363636363,5.909090909090904,0,0.3913782816897457,0,0.3913782816897457,0,0.3913782816897457,0,0.3913782816897457,0,0.3913782816897457,Rossella,outer
